trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
58,0,58,0,space,0,0.667203187943,0.98,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
59,0,59,0,space,0,1.00074386597,0.64,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
60,0,60,0,space,0,0.867321968079,0.6,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
61,0,61,0,space,0,0.967386960983,0.68,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
62,0,62,0,space,0,0.86710691452,0.58,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
63,0,63,0,space,0,1.21718001366,0.94,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
64,0,64,0,space,0,0.900388002396,0.57,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
65,0,65,0,space,0,1.13459801674,0.82,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
66,0,66,0,space,0,1.1507589817,0.87,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
67,0,67,0,space,0,0.783296108246,0.51,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
68,0,68,0,space,0,0.950829982758,0.69,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
69,0,69,0,space,0,1.13413000107,0.83,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
70,0,70,0,space,0,1.0671710968,0.78,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
71,0,71,0,space,0,0.833853006363,0.5,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
72,0,72,0,space,0,1.13387203217,0.88,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
73,0,73,0,space,0,1.25029301643,0.98,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
74,0,74,0,space,0,1.20096707344,0.96,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
75,0,75,0,space,0,1.05097293854,0.78,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
76,0,76,0,space,0,0.950603961945,0.73,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
77,0,77,0,space,0,0.917032003403,0.66,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
78,0,78,0,space,0,0.600135087967,0.91,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
79,0,79,0,space,0,1.05052900314,0.72,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
80,0,80,0,space,0,1.21814393997,0.96,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
81,0,81,0,space,0,1.21785378456,0.92,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
82,0,82,0,space,0,1.10054588318,0.72,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
83,0,83,0,space,0,1.15041399002,0.89,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
84,0,84,0,space,0,0.850026130676,0.52,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
85,0,85,0,space,0,0.984194040298,0.72,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
86,0,86,0,space,0,0.966999053955,0.7,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
87,0,87,0,space,0,1.06725907326,0.73,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
88,0,88,0,space,0,1.23389101028,0.97,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
89,0,89,0,space,0,0.900879144669,0.61,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
90,0,90,0,space,0,0.933520078659,0.65,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
91,0,91,0,space,0,0.800367832184,0.55,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
92,0,92,0,space,0,1.03446292877,0.72,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
93,0,93,0,space,0,0.834203004837,0.56,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
94,0,94,0,space,0,1.26757597923,0.99,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
95,0,95,0,space,0,0.8501329422,0.51,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
96,0,96,0,space,0,0.833381891251,0.58,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
97,0,97,0,space,0,1.03443598747,0.71,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
98,0,98,0,space,0,1.11725997925,0.88,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
99,0,99,0,space,0,1.15105700493,0.88,2015_Jun_02_1505,59.83579873,DondersVisual,001,102,
