0.3150 	WARNING 	Movie2 stim could not be imported and won't be available
103.7112 	EXP 	text: autoDraw = False
103.7112 	EXP 	text_3: autoDraw = True
104.6971 	EXP 	New trial (rep=43, index=0): None
104.6973 	EXP 	window1: recordFrameIntervals = False
104.7125 	EXP 	text_3: autoDraw = False
104.7125 	EXP 	text_3: autoDraw = False
104.7125 	EXP 	text: autoDraw = True
104.7127 	EXP 	window1: recordFrameIntervals = False
105.3640 	EXP 	Sound  started
105.5471 	EXP 	Sound  stopped
105.5808 	DATA 	Keypress: space
105.5819 	EXP 	Sound  stopped
105.5969 	EXP 	text: autoDraw = False
105.5969 	EXP 	text_3: autoDraw = True
106.5822 	EXP 	New trial (rep=44, index=0): None
106.5824 	EXP 	window1: recordFrameIntervals = False
106.5980 	EXP 	text_3: autoDraw = False
106.5980 	EXP 	text_3: autoDraw = False
106.5980 	EXP 	text: autoDraw = True
106.5982 	EXP 	window1: recordFrameIntervals = False
107.2825 	EXP 	Sound  started
107.4659 	EXP 	Sound  stopped
107.4993 	DATA 	Keypress: space
107.5005 	EXP 	Sound  stopped
107.5157 	EXP 	text: autoDraw = False
107.5157 	EXP 	text_3: autoDraw = True
108.5011 	EXP 	New trial (rep=45, index=0): None
108.5013 	EXP 	window1: recordFrameIntervals = False
108.5168 	EXP 	text_3: autoDraw = False
108.5168 	EXP 	text_3: autoDraw = False
108.5168 	EXP 	text: autoDraw = True
108.5170 	EXP 	window1: recordFrameIntervals = False
109.0176 	EXP 	Sound  started
109.2012 	EXP 	Sound  stopped
109.2346 	DATA 	Keypress: space
109.2358 	EXP 	Sound  stopped
109.2509 	EXP 	text: autoDraw = False
109.2509 	EXP 	text_3: autoDraw = True
110.2364 	EXP 	New trial (rep=46, index=0): None
110.2365 	EXP 	window1: recordFrameIntervals = False
110.2522 	EXP 	text_3: autoDraw = False
110.2522 	EXP 	text_3: autoDraw = False
110.2522 	EXP 	text: autoDraw = True
110.2524 	EXP 	window1: recordFrameIntervals = False
111.1869 	EXP 	Sound  started
111.3038 	DATA 	Keypress: space
111.3050 	EXP 	Sound  stopped
111.3200 	EXP 	text: autoDraw = False
111.3200 	EXP 	text_3: autoDraw = True
112.3054 	EXP 	New trial (rep=47, index=0): None
112.3056 	EXP 	window1: recordFrameIntervals = False
112.3211 	EXP 	text_3: autoDraw = False
112.3211 	EXP 	text_3: autoDraw = False
112.3211 	EXP 	text: autoDraw = True
112.3213 	EXP 	window1: recordFrameIntervals = False
113.1558 	EXP 	Sound  started
113.3390 	EXP 	Sound  stopped
113.3561 	DATA 	Keypress: space
113.3574 	EXP 	Sound  stopped
113.3721 	EXP 	text: autoDraw = False
113.3721 	EXP 	text_3: autoDraw = True
114.3576 	EXP 	New trial (rep=48, index=0): None
114.3578 	EXP 	window1: recordFrameIntervals = False
114.3734 	EXP 	text_3: autoDraw = False
114.3734 	EXP 	text_3: autoDraw = False
114.3734 	EXP 	text: autoDraw = True
114.3736 	EXP 	window1: recordFrameIntervals = False
114.9910 	EXP 	Sound  started
115.1745 	EXP 	Sound  stopped
115.1912 	DATA 	Keypress: space
115.1923 	EXP 	Sound  stopped
115.2076 	EXP 	text: autoDraw = False
115.2076 	EXP 	text_3: autoDraw = True
116.1929 	EXP 	New trial (rep=49, index=0): None
116.1931 	EXP 	window1: recordFrameIntervals = False
116.2087 	EXP 	text_3: autoDraw = False
116.2087 	EXP 	text_3: autoDraw = False
116.2087 	EXP 	text: autoDraw = True
116.2089 	EXP 	window1: recordFrameIntervals = False
116.9266 	EXP 	Sound  started
117.1102 	EXP 	Sound  stopped
117.1267 	DATA 	Keypress: space
117.1279 	EXP 	Sound  stopped
117.1431 	EXP 	text: autoDraw = False
117.1431 	EXP 	text_3: autoDraw = True
118.1285 	EXP 	New trial (rep=50, index=0): None
118.1287 	EXP 	window1: recordFrameIntervals = False
118.1443 	EXP 	text_3: autoDraw = False
118.1443 	EXP 	text_3: autoDraw = False
118.1443 	EXP 	text: autoDraw = True
118.1445 	EXP 	window1: recordFrameIntervals = False
118.7453 	EXP 	Sound  started
118.9286 	EXP 	Sound  stopped
118.9793 	DATA 	Keypress: space
118.9807 	EXP 	Sound  stopped
118.9955 	EXP 	text: autoDraw = False
118.9955 	EXP 	text_3: autoDraw = True
119.9805 	EXP 	New trial (rep=51, index=0): None
119.9807 	EXP 	window1: recordFrameIntervals = False
