trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
18,0,18,0,space,0,0.867002010345,0.63,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
19,0,19,0,space,0,1.06742882729,0.82,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
20,0,20,0,space,0,1.01690387726,0.81,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
21,0,21,0,space,0,0.933892011642,0.71,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
22,0,22,0,space,0,1.10071182251,0.88,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
23,0,23,0,space,0,1.1008849144,0.88,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
24,0,24,0,space,0,0.867005109787,0.61,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
25,0,25,0,space,0,0.750522851944,0.55,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
26,0,26,0,space,0,1.03431487083,0.85,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
27,0,27,0,space,0,1.01727199554,0.83,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
28,0,28,0,space,0,1.10095787048,0.9,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
29,0,29,0,space,0,1.1673810482,0.95,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
30,0,30,0,space,0,0.817238092422,0.58,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
31,0,31,0,space,0,1.05065608025,0.86,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
32,0,32,0,space,0,1.15029716492,0.96,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
33,0,33,0,space,0,0.884117126465,0.7,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
34,0,34,0,space,0,1.06735014915,0.84,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
35,0,35,0,space,0,0.966887950897,0.77,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
36,0,36,0,space,0,1.16728997231,0.93,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
37,0,37,0,space,0,0.783491134644,0.55,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
38,0,38,0,space,0,1.10090899467,0.89,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
39,0,39,0,space,0,0.752916097641,0.54,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
40,0,40,0,space,0,0.900885105133,0.87,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
41,0,41,0,space,0,0.833564043045,0.55,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
42,0,42,0,space,0,0.884035110474,0.68,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
43,0,43,0,space,0,0.967166900635,0.74,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
44,0,44,0,space,0,0.833898067474,0.61,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
45,0,45,0,space,0,1.03424096107,0.84,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
46,0,46,0,space,0,1.08332395554,0.86,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
47,0,47,0,space,0,1.00078296661,0.78,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
48,0,48,0,space,0,0.750085115433,0.5,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
49,0,49,0,space,0,1.03402709961,0.83,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
50,0,50,0,space,0,1.18420505524,0.97,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
51,0,51,0,space,0,0.800363063812,0.58,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
52,0,52,0,space,0,0.917135953903,0.71,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
53,0,53,0,space,0,1.0004940033,0.77,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
54,0,54,0,space,0,1.00091195107,0.82,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
55,0,55,0,space,0,0.983824014664,0.78,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
56,0,56,0,space,0,0.917092084885,0.7,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
57,0,57,0,space,0,0.934015989304,0.71,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
58,0,58,0,space,0,0.916913986206,0.7,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
59,0,59,0,space,0,0.850060939789,0.65,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
60,0,60,0,space,0,0.967252969742,0.99,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
61,0,61,0,space,0,1.10078811646,0.77,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
62,0,62,0,space,0,0.999940872192,0.81,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
63,0,63,0,space,0,0.850459098816,0.6,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
64,0,64,0,space,0,0.816861152649,0.57,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
65,0,65,0,space,0,1.13423705101,0.92,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
66,0,66,0,space,0,0.766852855682,0.53,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
67,0,67,0,space,0,0.933554887772,0.73,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
68,0,68,0,space,0,0.800428152084,0.55,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
69,0,69,0,space,0,1.16699004173,0.93,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
70,0,70,0,space,0,1.06736707687,0.84,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
71,0,71,0,space,0,0.783823013306,0.55,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
72,0,72,0,space,0,0.767348051071,0.54,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
73,0,73,0,space,0,0.900506019592,0.69,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
74,0,74,0,space,0,0.950564861298,0.75,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
75,0,75,0,space,0,1.03364014626,0.82,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
76,0,76,0,space,0,0.783509969711,0.56,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
77,0,77,0,space,0,0.850359201431,0.59,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
78,0,78,0,space,0,0.850229978561,0.61,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
79,0,79,0,space,0,1.13360214233,0.89,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
80,0,80,0,space,0,1.03389406204,0.77,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
81,0,81,0,space,0,1.00063419342,0.77,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
82,0,82,0,space,0,0.8837890625,0.66,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
83,0,83,0,space,0,0.816778182983,0.59,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
84,0,84,0,space,0,0.950771808624,0.7,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
85,0,85,0,space,0,1.21726703644,0.99,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
86,0,86,0,space,0,0.933351039886,0.73,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
87,0,87,0,space,0,0.983772039413,0.76,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
88,0,88,0,space,0,0.800632953644,0.59,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
89,0,89,0,space,0,0.783540010452,0.58,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
90,0,90,0,space,0,0.91712808609,0.69,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
91,0,91,0,space,0,1.20090818405,0.97,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
92,0,92,0,space,0,1.00078177452,0.8,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
93,0,93,0,space,0,0.834119081497,0.6,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
94,0,94,0,space,0,0.834043979645,0.59,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
95,0,95,0,space,0,0.833945989609,0.52,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
96,0,96,0,space,0,0.900526046753,0.68,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
97,0,97,0,space,0,0.767007112503,0.56,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
98,0,98,0,space,0,1.11745786667,0.9,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
99,0,99,0,space,0,1.13397908211,0.9,2015_Jun_02_1608,60.053233605,DondersAuditory3,003,101,
