trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
71,0,71,0,space,0,0.783648967743,0.5,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
72,0,72,0,space,0,1.25067305565,0.95,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
73,0,73,0,space,0,0.883628845215,0.56,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
74,0,74,0,space,0,0.984048128128,0.76,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
75,0,75,0,space,0,1.25141811371,0.94,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
76,0,76,0,space,0,0.866942882538,0.55,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
77,0,77,0,space,0,0.85062289238,0.58,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
78,0,78,0,space,0,0.983951091766,0.7,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
79,0,79,0,space,0,1.03344297409,0.65,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
80,0,80,0,space,0,1.18465399742,0.93,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
81,0,81,0,space,0,1.33421611786,0.99,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
82,0,82,0,space,0,1.20066785812,0.9,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
83,0,83,0,space,0,1.03447318077,0.73,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
84,0,84,0,space,0,1.23412585258,0.94,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
85,0,85,0,space,0,1.05053210258,0.75,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
86,0,86,0,space,0,1.05054402351,0.72,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
87,0,87,0,space,0,1.30117607117,0.99,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
88,0,88,0,space,0,0.933886051178,0.61,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
89,0,89,0,space,0,0.883585929871,0.62,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
90,0,90,0,space,0,0.900666952133,0.59,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
91,0,91,0,space,0,1.18435502052,0.75,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
92,0,92,0,space,0,1.03393697739,0.67,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
93,0,93,0,space,0,1.15049386024,0.84,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
94,0,94,0,space,0,1.26776909828,0.92,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
95,0,95,0,space,0,1.28375196457,0.96,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
96,0,96,0,space,0,1.06745100021,0.61,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
97,0,97,0,space,0,0.76654791832,0.54,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
98,0,98,0,space,0,1.00069212914,0.69,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
99,0,99,0,space,0,0.850481033325,0.59,2015_Jun_02_1513,59.9434622915,DondersAuditory2,002,102,
