trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
35,0,35,0,space,0,0.884502887726,0.63,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
36,0,36,0,space,0,1.10069704056,0.86,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
37,0,37,0,space,0,0.96698307991,0.69,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
38,0,38,0,space,0,0.984313964844,0.71,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
39,0,39,0,space,0,0.783549070358,0.5,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
40,0,40,0,space,0,1.00087094307,0.74,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
41,0,41,0,space,0,0.783814907074,0.54,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
42,0,42,0,space,0,0.933883905411,0.69,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
43,0,43,0,space,0,0.833665132523,0.59,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
44,0,44,0,space,0,1.15079402924,0.74,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
45,0,45,0,space,0,1.23450803757,0.99,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
46,0,46,0,space,0,1.18405413628,0.93,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
47,0,47,0,space,0,1.16709899902,0.91,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
48,0,48,0,space,0,0.866699934006,0.6,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
49,0,49,0,space,0,0.917695045471,0.86,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
50,0,50,0,space,0,1.28403091431,0.95,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
51,0,51,0,space,0,0.783529996872,0.53,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
52,0,52,0,space,0,1.15056586266,0.91,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
53,0,53,0,space,0,0.816867828369,0.55,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
54,0,54,0,space,0,1.01684999466,0.79,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
55,0,55,0,space,0,0.883638858795,0.62,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
56,0,56,0,space,0,0.767118930817,0.54,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
57,0,57,0,space,0,0.967201948166,0.73,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
58,0,58,0,space,0,1.01697993279,0.77,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
59,0,59,0,space,0,0.933357000351,0.69,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
60,0,60,0,space,0,1.0178129673,0.81,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
61,0,61,0,space,0,0.800024986267,0.54,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
62,0,62,0,space,0,1.2345662117,0.98,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
63,0,63,0,space,0,0.950581073761,0.73,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
64,0,64,0,space,0,1.16711616516,0.93,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
65,0,65,0,space,0,0.967169046402,0.72,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
66,0,66,0,space,0,0.516129016876,0.83,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
67,0,67,0,space,0,1.06782722473,0.77,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
68,0,68,0,space,0,1.21760797501,0.98,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
69,0,69,0,space,0,1.13391900063,0.86,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
70,0,70,0,space,0,0.866930007935,0.61,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
71,0,71,0,space,0,0.867302894592,0.6,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
72,0,72,0,space,0,0.866672039032,0.6,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
73,0,73,0,space,0,1.13433003426,0.88,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
74,0,74,0,space,0,1.06709194183,0.83,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
75,0,75,0,space,0,0.967398166656,0.74,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
76,0,76,0,space,0,0.933871030807,0.69,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
77,0,77,0,space,0,0.833806991577,0.52,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
78,0,78,0,space,0,0.967133045197,0.73,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
79,0,79,0,space,0,1.16740489006,0.92,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
80,0,80,0,space,0,0.983628988266,0.72,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
81,0,81,0,space,0,0.88401222229,0.61,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
82,0,82,0,space,0,1.25055909157,0.99,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
83,0,83,0,space,0,1.03416395187,0.69,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
84,0,84,0,space,0,0.917163848877,0.65,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
85,0,85,0,space,0,0.783677816391,0.51,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
86,0,86,0,space,0,1.05068206787,0.81,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
87,0,87,0,space,0,1.00111508369,0.76,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
88,0,88,0,space,0,0.933589935303,0.67,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
89,0,89,0,space,0,0.95020699501,0.68,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
90,0,90,0,space,0,0.883970022202,0.65,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
91,0,91,0,space,0,0.900544881821,0.7,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
92,0,92,0,space,0,0.900881052017,0.65,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
93,0,93,0,space,0,0.999930858612,0.77,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
94,0,94,0,space,0,1.00083494186,0.74,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
95,0,95,0,space,0,0.917407989502,0.87,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
96,0,96,0,space,0,1.10058116913,0.72,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
97,0,97,0,space,0,1.08386182785,0.83,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
98,0,98,0,space,0,0.833662033081,0.55,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
99,0,99,0,space,0,0.883746147156,0.66,2015_Jun_02_1527,59.972861173,DondersVisual,001,104,
