19.8572 	WARNING 	Movie2 stim could not be imported and won't be available
103.8639 	EXP 	text_3: autoDraw = True
104.8494 	EXP 	New trial (rep=9, index=0): None
104.8496 	EXP 	window1: recordFrameIntervals = False
104.8651 	EXP 	text_3: autoDraw = False
104.8651 	EXP 	text_3: autoDraw = False
104.8651 	EXP 	text: autoDraw = True
104.8652 	EXP 	window1: recordFrameIntervals = False
105.6663 	EXP 	Sound  started
105.8498 	EXP 	Sound  stopped
105.9668 	DATA 	Keypress: space
105.9680 	EXP 	Sound  stopped
105.9830 	EXP 	text: autoDraw = False
105.9830 	EXP 	text_3: autoDraw = True
106.9686 	EXP 	New trial (rep=10, index=0): None
106.9688 	EXP 	window1: recordFrameIntervals = False
106.9843 	EXP 	text_3: autoDraw = False
106.9843 	EXP 	text_3: autoDraw = False
106.9843 	EXP 	text: autoDraw = True
106.9845 	EXP 	window1: recordFrameIntervals = False
107.6685 	EXP 	Sound  started
107.8520 	EXP 	Sound  stopped
107.9524 	DATA 	Keypress: space
107.9536 	EXP 	Sound  stopped
107.9685 	EXP 	text: autoDraw = False
107.9685 	EXP 	text_3: autoDraw = True
108.9538 	EXP 	New trial (rep=11, index=0): None
108.9539 	EXP 	window1: recordFrameIntervals = False
108.9696 	EXP 	text_3: autoDraw = False
108.9696 	EXP 	text_3: autoDraw = False
108.9696 	EXP 	text: autoDraw = True
108.9699 	EXP 	window1: recordFrameIntervals = False
109.8543 	EXP 	Sound  started
110.0380 	EXP 	Sound  stopped
110.1552 	DATA 	Keypress: space
110.1566 	EXP 	Sound  stopped
110.1709 	EXP 	text: autoDraw = False
110.1709 	EXP 	text_3: autoDraw = True
111.1565 	EXP 	New trial (rep=12, index=0): None
111.1566 	EXP 	window1: recordFrameIntervals = False
111.1722 	EXP 	text_3: autoDraw = False
111.1722 	EXP 	text_3: autoDraw = False
111.1722 	EXP 	text: autoDraw = True
111.1724 	EXP 	window1: recordFrameIntervals = False
111.7234 	EXP 	Sound  started
111.9066 	EXP 	Sound  stopped
111.9908 	DATA 	Keypress: space
112.0077 	EXP 	Sound  stopped
112.0235 	EXP 	text: autoDraw = False
112.0235 	EXP 	text_3: autoDraw = True
113.0085 	EXP 	New trial (rep=13, index=0): None
113.0087 	EXP 	window1: recordFrameIntervals = False
113.0243 	EXP 	text_3: autoDraw = False
113.0243 	EXP 	text: autoDraw = True
113.0245 	EXP 	window1: recordFrameIntervals = False
113.7754 	EXP 	Sound  started
113.9588 	EXP 	Sound  stopped
114.0423 	DATA 	Keypress: space
114.0435 	EXP 	Sound  stopped
114.0586 	EXP 	text: autoDraw = False
114.0586 	EXP 	text_3: autoDraw = True
115.0444 	EXP 	New trial (rep=14, index=0): None
115.0446 	EXP 	window1: recordFrameIntervals = False
115.0600 	EXP 	text_3: autoDraw = False
115.0600 	EXP 	text_3: autoDraw = False
115.0600 	EXP 	text: autoDraw = True
115.0602 	EXP 	window1: recordFrameIntervals = False
116.0111 	EXP 	Sound  started
116.1946 	EXP 	Sound  stopped
116.2789 	DATA 	Keypress: space
116.2801 	EXP 	Sound  stopped
116.2949 	EXP 	text: autoDraw = False
116.2949 	EXP 	text_3: autoDraw = True
117.2797 	EXP 	New trial (rep=15, index=0): None
117.2798 	EXP 	window1: recordFrameIntervals = False
117.2956 	EXP 	text_3: autoDraw = False
117.2956 	EXP 	text_3: autoDraw = False
117.2956 	EXP 	text: autoDraw = True
117.2958 	EXP 	window1: recordFrameIntervals = False
117.8800 	EXP 	Sound  started
118.0635 	EXP 	Sound  stopped
118.1472 	DATA 	Keypress: space
118.1485 	EXP 	Sound  stopped
118.1634 	EXP 	text: autoDraw = False
118.1634 	EXP 	text_3: autoDraw = True
119.1487 	EXP 	New trial (rep=16, index=0): None
119.1489 	EXP 	window1: recordFrameIntervals = False
119.1645 	EXP 	text_3: autoDraw = False
119.1645 	EXP 	text_3: autoDraw = False
119.1645 	EXP 	text: autoDraw = True
119.1647 	EXP 	window1: recordFrameIntervals = False
119.8322 	EXP 	Sound  started
120.0330 	EXP 	Sound  stopped
120.0826 	DATA 	Keypress: space
120.0838 	EXP 	Sound  stopped
120.0988 	EXP 	text: autoDraw = False
120.0988 	EXP 	text_3: autoDraw = True
121.0843 	EXP 	New trial (rep=17, index=0): None
121.0844 	EXP 	window1: recordFrameIntervals = False
121.1000 	EXP 	text_3: autoDraw = False
121.1000 	EXP 	text_3: autoDraw = False
121.1000 	EXP 	text: autoDraw = True
121.1002 	EXP 	window1: recordFrameIntervals = False
121.8178 	EXP 	Sound  started
122.0013 	EXP 	Sound  stopped
122.0180 	DATA 	Keypress: space
122.0192 	EXP 	Sound  stopped
122.0343 	EXP 	text: autoDraw = False
122.0343 	EXP 	text_3: autoDraw = True
123.0198 	EXP 	New trial (rep=18, index=0): None
123.0200 	EXP 	window1: recordFrameIntervals = False
123.0353 	EXP 	text_3: autoDraw = False
123.0353 	EXP 	text_3: autoDraw = False
123.0353 	EXP 	text: autoDraw = True
123.0355 	EXP 	window1: recordFrameIntervals = False
123.7198 	EXP 	Sound  started
123.9035 	EXP 	Sound  stopped
123.9870 	DATA 	Keypress: space
123.9882 	EXP 	Sound  stopped
124.0031 	EXP 	text: autoDraw = False
124.0031 	EXP 	text_3: autoDraw = True
124.9886 	EXP 	New trial (rep=19, index=0): None
124.9887 	EXP 	window1: recordFrameIntervals = False
125.0042 	EXP 	text_3: autoDraw = False
125.0042 	EXP 	text_3: autoDraw = False
125.0042 	EXP 	text: autoDraw = True
125.0045 	EXP 	window1: recordFrameIntervals = False
125.6223 	EXP 	Sound  started
125.8055 	EXP 	Sound  stopped
125.8555 	DATA 	Keypress: space
125.8567 	EXP 	Sound  stopped
125.8719 	EXP 	text: autoDraw = False
125.8719 	EXP 	text_3: autoDraw = True
126.8574 	EXP 	New trial (rep=20, index=0): None
126.8576 	EXP 	window1: recordFrameIntervals = False
126.8729 	EXP 	text_3: autoDraw = False
126.8729 	EXP 	text_3: autoDraw = False
126.8729 	EXP 	text: autoDraw = True
126.8731 	EXP 	window1: recordFrameIntervals = False
127.3907 	EXP 	Sound  started
127.5910 	EXP 	Sound  stopped
127.6079 	DATA 	Keypress: space
127.6092 	EXP 	Sound  stopped
127.6241 	EXP 	text: autoDraw = False
127.6241 	EXP 	text_3: autoDraw = True
128.6096 	EXP 	New trial (rep=21, index=0): None
128.6097 	EXP 	window1: recordFrameIntervals = False
128.6252 	EXP 	text_3: autoDraw = False
128.6252 	EXP 	text_3: autoDraw = False
128.6252 	EXP 	text: autoDraw = True
128.6254 	EXP 	window1: recordFrameIntervals = False
129.5098 	EXP 	Sound  started
129.6931 	EXP 	Sound  stopped
129.7435 	DATA 	Keypress: space
129.7447 	EXP 	Sound  stopped
129.7597 	EXP 	text: autoDraw = False
129.7597 	EXP 	text_3: autoDraw = True
130.7450 	EXP 	New trial (rep=22, index=0): None
130.7452 	EXP 	window1: recordFrameIntervals = False
130.7608 	EXP 	text_3: autoDraw = False
130.7608 	EXP 	text_3: autoDraw = False
130.7608 	EXP 	text: autoDraw = True
130.7610 	EXP 	window1: recordFrameIntervals = False
131.5786 	EXP 	Sound  started
131.7788 	EXP 	Sound  stopped
131.8956 	DATA 	Keypress: space
131.8968 	EXP 	Sound  stopped
131.9121 	EXP 	text: autoDraw = False
131.9121 	EXP 	text_3: autoDraw = True
132.8974 	EXP 	New trial (rep=23, index=0): None
132.8976 	EXP 	window1: recordFrameIntervals = False
132.9134 	EXP 	text_3: autoDraw = False
132.9134 	EXP 	text_3: autoDraw = False
132.9134 	EXP 	text: autoDraw = True
132.9137 	EXP 	window1: recordFrameIntervals = False
133.5307 	EXP 	Sound  started
133.7145 	EXP 	Sound  stopped
133.8312 	DATA 	Keypress: space
133.8325 	EXP 	Sound  stopped
133.8474 	EXP 	text: autoDraw = False
133.8474 	EXP 	text_3: autoDraw = True
134.8329 	EXP 	New trial (rep=24, index=0): None
134.8331 	EXP 	window1: recordFrameIntervals = False
134.8487 	EXP 	text_3: autoDraw = False
134.8487 	EXP 	text_3: autoDraw = False
134.8487 	EXP 	text: autoDraw = True
134.8488 	EXP 	window1: recordFrameIntervals = False
135.6664 	EXP 	Sound  started
135.8499 	EXP 	Sound  stopped
135.9666 	DATA 	Keypress: space
135.9680 	EXP 	Sound  stopped
135.9831 	EXP 	text: autoDraw = False
135.9831 	EXP 	text_3: autoDraw = True
136.9684 	EXP 	New trial (rep=25, index=0): None
136.9686 	EXP 	window1: recordFrameIntervals = False
136.9843 	EXP 	text_3: autoDraw = False
136.9843 	EXP 	text_3: autoDraw = False
136.9843 	EXP 	text: autoDraw = True
136.9846 	EXP 	window1: recordFrameIntervals = False
137.7022 	EXP 	Sound  started
137.9024 	EXP 	Sound  stopped
137.9192 	DATA 	Keypress: space
137.9204 	EXP 	Sound  stopped
137.9354 	EXP 	text: autoDraw = False
137.9354 	EXP 	text_3: autoDraw = True
138.9206 	EXP 	New trial (rep=26, index=0): None
138.9207 	EXP 	window1: recordFrameIntervals = False
138.9363 	EXP 	text_3: autoDraw = False
138.9363 	EXP 	text_3: autoDraw = False
138.9363 	EXP 	text: autoDraw = True
138.9366 	EXP 	window1: recordFrameIntervals = False
139.5043 	EXP 	Sound  started
139.7043 	EXP 	Sound  stopped
139.7712 	DATA 	Keypress: space
139.7724 	EXP 	Sound  stopped
139.7874 	EXP 	text: autoDraw = False
139.7874 	EXP 	text_3: autoDraw = True
140.7728 	EXP 	New trial (rep=27, index=0): None
140.7729 	EXP 	window1: recordFrameIntervals = False
140.7886 	EXP 	text_3: autoDraw = False
140.7886 	EXP 	text_3: autoDraw = False
140.7886 	EXP 	text: autoDraw = True
140.7888 	EXP 	window1: recordFrameIntervals = False
141.4394 	EXP 	Sound  started
141.6229 	EXP 	Sound  stopped
141.7066 	DATA 	Keypress: space
141.7079 	EXP 	Sound  stopped
141.7229 	EXP 	text: autoDraw = False
141.7229 	EXP 	text_3: autoDraw = True
142.7083 	EXP 	New trial (rep=28, index=0): None
142.7085 	EXP 	window1: recordFrameIntervals = False
142.7241 	EXP 	text_3: autoDraw = False
142.7241 	EXP 	text_3: autoDraw = False
142.7241 	EXP 	text: autoDraw = True
142.7243 	EXP 	window1: recordFrameIntervals = False
143.5754 	EXP 	Sound  started
143.7586 	EXP 	Sound  stopped
143.8423 	DATA 	Keypress: space
143.8436 	EXP 	Sound  stopped
143.8587 	EXP 	text: autoDraw = False
143.8587 	EXP 	text_3: autoDraw = True
144.8437 	EXP 	New trial (rep=29, index=0): None
144.8439 	EXP 	window1: recordFrameIntervals = False
144.8597 	EXP 	text_3: autoDraw = False
144.8597 	EXP 	text_3: autoDraw = False
144.8597 	EXP 	text: autoDraw = True
144.8599 	EXP 	window1: recordFrameIntervals = False
145.4441 	EXP 	Sound  started
145.6276 	EXP 	Sound  stopped
145.7111 	DATA 	Keypress: space
145.7125 	EXP 	Sound  stopped
145.7273 	EXP 	text: autoDraw = False
145.7273 	EXP 	text_3: autoDraw = True
146.7132 	EXP 	New trial (rep=30, index=0): None
146.7134 	EXP 	window1: recordFrameIntervals = False
146.7289 	EXP 	text_3: autoDraw = False
146.7289 	EXP 	text_3: autoDraw = False
146.7289 	EXP 	text: autoDraw = True
146.7291 	EXP 	window1: recordFrameIntervals = False
147.4463 	EXP 	Sound  started
147.6300 	EXP 	Sound  stopped
147.6636 	DATA 	Keypress: space
147.6648 	EXP 	Sound  stopped
147.6797 	EXP 	text: autoDraw = False
147.6797 	EXP 	text_3: autoDraw = True
148.6649 	EXP 	New trial (rep=31, index=0): None
148.6651 	EXP 	window1: recordFrameIntervals = False
148.6805 	EXP 	text_3: autoDraw = False
148.6805 	EXP 	text_3: autoDraw = False
148.6805 	EXP 	text: autoDraw = True
148.6808 	EXP 	window1: recordFrameIntervals = False
149.4983 	EXP 	Sound  started
149.6986 	DATA 	Keypress: space
149.6988 	EXP 	Sound  stopped
149.7001 	EXP 	Sound  stopped
149.7149 	EXP 	text: autoDraw = False
149.7149 	EXP 	text_3: autoDraw = True
150.7007 	EXP 	New trial (rep=32, index=0): None
150.7008 	EXP 	window1: recordFrameIntervals = False
150.7163 	EXP 	text_3: autoDraw = False
150.7163 	EXP 	text_3: autoDraw = False
150.7163 	EXP 	text: autoDraw = True
150.7165 	EXP 	window1: recordFrameIntervals = False
151.3671 	EXP 	Sound  started
151.5508 	EXP 	Sound  stopped
151.6342 	DATA 	Keypress: space
151.6355 	EXP 	Sound  stopped
151.6507 	EXP 	text: autoDraw = False
151.6507 	EXP 	text_3: autoDraw = True
152.6363 	EXP 	New trial (rep=33, index=0): None
152.6364 	EXP 	window1: recordFrameIntervals = False
152.6519 	EXP 	text_3: autoDraw = False
152.6519 	EXP 	text_3: autoDraw = False
152.6519 	EXP 	text: autoDraw = True
152.6521 	EXP 	window1: recordFrameIntervals = False
153.1525 	EXP 	Sound  started
153.3362 	EXP 	Sound  stopped
153.4194 	DATA 	Keypress: space
153.4206 	EXP 	Sound  stopped
153.4358 	EXP 	text: autoDraw = False
153.4358 	EXP 	text_3: autoDraw = True
154.4214 	EXP 	New trial (rep=34, index=0): None
154.4216 	EXP 	window1: recordFrameIntervals = False
154.4370 	EXP 	text_3: autoDraw = False
154.4370 	EXP 	text_3: autoDraw = False
154.4370 	EXP 	text: autoDraw = True
154.4372 	EXP 	window1: recordFrameIntervals = False
154.9713 	EXP 	Sound  started
155.1551 	EXP 	Sound  stopped
155.1716 	DATA 	Keypress: space
155.1728 	EXP 	Sound  stopped
155.1879 	EXP 	text: autoDraw = False
155.1879 	EXP 	text_3: autoDraw = True
156.1734 	EXP 	New trial (rep=35, index=0): None
156.1735 	EXP 	window1: recordFrameIntervals = False
156.1891 	EXP 	text_3: autoDraw = False
156.1891 	EXP 	text_3: autoDraw = False
156.1891 	EXP 	text: autoDraw = True
156.1894 	EXP 	window1: recordFrameIntervals = False
156.9235 	EXP 	Sound  started
157.1075 	EXP 	Sound  stopped
157.1570 	DATA 	Keypress: space
157.1581 	EXP 	Sound  stopped
157.1740 	EXP 	text: autoDraw = False
157.1740 	EXP 	text_3: autoDraw = True
158.1588 	EXP 	New trial (rep=36, index=0): None
158.1590 	EXP 	window1: recordFrameIntervals = False
158.1747 	EXP 	text_3: autoDraw = False
158.1747 	EXP 	text_3: autoDraw = False
158.1747 	EXP 	text: autoDraw = True
158.1750 	EXP 	window1: recordFrameIntervals = False
159.1424 	EXP 	Sound  started
159.3263 	EXP 	Sound  stopped
159.3596 	DATA 	Keypress: space
159.3609 	EXP 	Sound  stopped
159.3760 	EXP 	text: autoDraw = False
159.3760 	EXP 	text_3: autoDraw = True
160.3616 	EXP 	New trial (rep=37, index=0): None
160.3618 	EXP 	window1: recordFrameIntervals = False
160.3773 	EXP 	text_3: autoDraw = False
160.3773 	EXP 	text_3: autoDraw = False
160.3773 	EXP 	text: autoDraw = True
160.3775 	EXP 	window1: recordFrameIntervals = False
160.8946 	EXP 	Sound  started
161.0782 	EXP 	Sound  stopped
161.1450 	DATA 	Keypress: space
161.1462 	EXP 	Sound  stopped
161.1613 	EXP 	text: autoDraw = False
161.1613 	EXP 	text_3: autoDraw = True
162.1470 	EXP 	New trial (rep=38, index=0): None
162.1472 	EXP 	window1: recordFrameIntervals = False
162.1627 	EXP 	text_3: autoDraw = False
162.1627 	EXP 	text_3: autoDraw = False
162.1627 	EXP 	text: autoDraw = True
162.1629 	EXP 	window1: recordFrameIntervals = False
162.8635 	EXP 	Sound  started
163.0470 	EXP 	Sound  stopped
163.0804 	DATA 	Keypress: space
163.0816 	EXP 	Sound  stopped
163.0967 	EXP 	text: autoDraw = False
163.0967 	EXP 	text_3: autoDraw = True
164.0823 	EXP 	New trial (rep=39, index=0): None
164.0824 	EXP 	window1: recordFrameIntervals = False
164.0980 	EXP 	text_3: autoDraw = False
164.0980 	EXP 	text_3: autoDraw = False
164.0980 	EXP 	text: autoDraw = True
164.0982 	EXP 	window1: recordFrameIntervals = False
164.6988 	EXP 	Sound  started
164.8825 	EXP 	Sound  stopped
164.9491 	DATA 	Keypress: space
164.9503 	EXP 	Sound  stopped
164.9655 	EXP 	text: autoDraw = False
164.9655 	EXP 	text_3: autoDraw = True
165.9510 	EXP 	New trial (rep=40, index=0): None
165.9511 	EXP 	window1: recordFrameIntervals = False
165.9666 	EXP 	text_3: autoDraw = False
165.9666 	EXP 	text_3: autoDraw = False
165.9666 	EXP 	text: autoDraw = True
165.9668 	EXP 	window1: recordFrameIntervals = False
166.9014 	EXP 	Sound  started
167.0850 	EXP 	Sound  stopped
167.1856 	DATA 	Keypress: space
167.1868 	EXP 	Sound  stopped
167.2016 	EXP 	text: autoDraw = False
167.2016 	EXP 	text_3: autoDraw = True
168.1869 	EXP 	New trial (rep=41, index=0): None
168.1871 	EXP 	window1: recordFrameIntervals = False
168.2026 	EXP 	text_3: autoDraw = False
168.2026 	EXP 	text_3: autoDraw = False
168.2026 	EXP 	text: autoDraw = True
168.2028 	EXP 	window1: recordFrameIntervals = False
169.0203 	EXP 	Sound  started
169.2206 	EXP 	Sound  stopped
169.3039 	DATA 	Keypress: space
169.3053 	EXP 	Sound  stopped
169.3204 	EXP 	text: autoDraw = False
169.3204 	EXP 	text_3: autoDraw = True
170.3061 	EXP 	New trial (rep=42, index=0): None
170.3062 	EXP 	window1: recordFrameIntervals = False
170.3214 	EXP 	text_3: autoDraw = False
170.3214 	EXP 	text_3: autoDraw = False
170.3214 	EXP 	text: autoDraw = True
170.3217 	EXP 	window1: recordFrameIntervals = False
171.0727 	EXP 	Sound  started
171.2562 	EXP 	Sound  stopped
171.3562 	DATA 	Keypress: space
171.3575 	EXP 	Sound  stopped
171.3726 	EXP 	text: autoDraw = False
171.3726 	EXP 	text_3: autoDraw = True
172.3579 	EXP 	New trial (rep=43, index=0): None
172.3581 	EXP 	window1: recordFrameIntervals = False
172.3740 	EXP 	text_3: autoDraw = False
172.3740 	EXP 	text_3: autoDraw = False
172.3740 	EXP 	text: autoDraw = True
172.3743 	EXP 	window1: recordFrameIntervals = False
173.0250 	EXP 	Sound  started
173.2086 	EXP 	Sound  stopped
173.3418 	DATA 	Keypress: space
173.3430 	EXP 	Sound  stopped
173.3580 	EXP 	text: autoDraw = False
173.3580 	EXP 	text_3: autoDraw = True
174.3437 	EXP 	New trial (rep=44, index=0): None
174.3439 	EXP 	window1: recordFrameIntervals = False
174.3594 	EXP 	text_3: autoDraw = False
174.3594 	EXP 	text_3: autoDraw = False
174.3594 	EXP 	text: autoDraw = True
174.3597 	EXP 	window1: recordFrameIntervals = False
175.1271 	EXP 	Sound  started
175.3107 	EXP 	Sound  stopped
175.3442 	DATA 	Keypress: space
175.3456 	EXP 	Sound  stopped
175.3605 	EXP 	text: autoDraw = False
175.3605 	EXP 	text_3: autoDraw = True
176.3459 	EXP 	New trial (rep=45, index=0): None
176.3462 	EXP 	window1: recordFrameIntervals = False
176.3616 	EXP 	text_3: autoDraw = False
176.3616 	EXP 	text_3: autoDraw = False
176.3616 	EXP 	text: autoDraw = True
176.3618 	EXP 	window1: recordFrameIntervals = False
177.1292 	EXP 	Sound  started
177.3294 	EXP 	Sound  stopped
177.3795 	DATA 	Keypress: space
177.3808 	EXP 	Sound  stopped
177.3959 	EXP 	text: autoDraw = False
177.3959 	EXP 	text_3: autoDraw = True
178.3814 	EXP 	New trial (rep=46, index=0): None
178.3816 	EXP 	window1: recordFrameIntervals = False
178.3972 	EXP 	text_3: autoDraw = False
178.3972 	EXP 	text_3: autoDraw = False
178.3972 	EXP 	text: autoDraw = True
178.3974 	EXP 	window1: recordFrameIntervals = False
179.1483 	EXP 	Sound  started
179.3318 	EXP 	Sound  stopped
179.4153 	DATA 	Keypress: space
179.4166 	EXP 	Sound  stopped
179.4316 	EXP 	text: autoDraw = False
179.4316 	EXP 	text_3: autoDraw = True
180.4173 	EXP 	New trial (rep=47, index=0): None
180.4175 	EXP 	window1: recordFrameIntervals = False
180.4326 	EXP 	text_3: autoDraw = False
180.4326 	EXP 	text_3: autoDraw = False
180.4326 	EXP 	text: autoDraw = True
180.4327 	EXP 	window1: recordFrameIntervals = False
181.3338 	EXP 	Sound  started
181.5175 	EXP 	Sound  stopped
181.5679 	DATA 	Keypress: space
181.5694 	EXP 	Sound  stopped
181.5841 	EXP 	text: autoDraw = False
181.5841 	EXP 	text_3: autoDraw = True
182.5693 	EXP 	New trial (rep=48, index=0): None
182.5695 	EXP 	window1: recordFrameIntervals = False
182.5851 	EXP 	text_3: autoDraw = False
182.5851 	EXP 	text_3: autoDraw = False
182.5851 	EXP 	text: autoDraw = True
182.5854 	EXP 	window1: recordFrameIntervals = False
183.4198 	EXP 	Sound  started
183.6032 	EXP 	Sound  stopped
183.7036 	DATA 	Keypress: space
183.7051 	EXP 	Sound  stopped
183.7198 	EXP 	text: autoDraw = False
183.7198 	EXP 	text_3: autoDraw = True
184.7050 	EXP 	New trial (rep=49, index=0): None
184.7052 	EXP 	window1: recordFrameIntervals = False
184.7209 	EXP 	text_3: autoDraw = False
184.7209 	EXP 	text_3: autoDraw = False
184.7209 	EXP 	text: autoDraw = True
184.7211 	EXP 	window1: recordFrameIntervals = False
185.6387 	EXP 	Sound  started
185.8388 	EXP 	Sound  stopped
185.9393 	DATA 	Keypress: space
185.9407 	EXP 	Sound  stopped
185.9557 	EXP 	text: autoDraw = False
185.9557 	EXP 	text_3: autoDraw = True
186.9411 	EXP 	New trial (rep=50, index=0): None
186.9413 	EXP 	window1: recordFrameIntervals = False
186.9568 	EXP 	text_3: autoDraw = False
186.9568 	EXP 	text_3: autoDraw = False
