trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
61,0,61,0,space,0,0.800500869751,0.7,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
62,0,62,0,space,0,0.900887012482,0.64,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
63,0,63,0,space,0,1.06741094589,0.83,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
64,0,64,0,space,0,0.950299024582,0.7,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
65,0,65,0,space,0,0.934448003769,0.72,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
66,0,66,0,space,0,0.883563041687,0.63,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
67,0,67,0,space,0,1.10031700134,0.98,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
68,0,68,0,space,0,0.883602142334,0.57,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
69,0,69,0,space,0,1.11732816696,0.86,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
70,0,70,0,space,0,0.817040920258,0.52,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
71,0,71,0,space,0,0.833585977554,0.55,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
72,0,72,0,space,0,1.20062112808,0.95,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
73,0,73,0,space,0,0.917070865631,0.54,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
74,0,74,0,space,0,0.950727939606,0.65,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
75,0,75,0,space,0,0.783950805664,0.53,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
76,0,76,0,space,0,1.25075006485,0.98,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
77,0,77,0,space,0,1.05051803589,0.78,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
78,0,78,0,space,0,1.01804494858,0.76,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
79,0,79,0,space,0,1.08397507668,0.79,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
80,0,80,0,space,0,1.08375787735,0.8,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
81,0,81,0,space,0,1.10079693794,0.84,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
82,0,82,0,space,0,0.967221021652,0.71,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
83,0,83,0,space,0,0.917136907578,0.64,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
84,0,84,0,space,0,1.05089211464,0.79,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
85,0,85,0,space,0,0.867177009583,0.59,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
86,0,86,0,space,0,0.784415960312,0.52,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
87,0,87,0,space,0,1.00050783157,0.74,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
88,0,88,0,space,0,1.10099005699,0.88,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
89,0,89,0,space,0,0.967326164246,0.67,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
90,0,90,0,space,0,1.01695013046,0.74,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
91,0,91,0,space,0,1.10074496269,0.85,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
92,0,92,0,space,0,0.899976968765,0.62,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
93,0,93,0,space,0,1.18396997452,0.95,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
94,0,94,0,space,0,0.817284107208,0.5,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
95,0,95,0,space,0,1.05042600632,0.81,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
96,0,96,0,space,0,0.85079407692,0.59,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
97,0,97,0,space,0,0.917376041412,0.64,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
98,0,98,0,space,0,0.950881958008,0.61,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
99,0,99,0,space,0,0.934195995331,0.65,2015_Jun_02_1509,59.9351535495,DondersVisual,002,101,
