trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
55,0,55,0,space,0,0.866931200027,0.68,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
56,0,56,0,space,0,1.00095486641,0.82,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
57,0,57,0,space,0,0.734174013138,0.55,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
58,0,58,0,space,0,1.01730513573,0.82,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
59,0,59,0,space,0,1.10003399849,0.93,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
60,0,60,0,space,0,0.983654975891,0.78,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
61,0,61,0,space,0,1.06736803055,0.87,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
62,0,62,0,space,0,0.783268213272,0.57,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
63,0,63,0,space,0,1.05034518242,0.86,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
64,0,64,0,space,0,1.01719212532,0.81,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
65,0,65,0,space,0,0.734224081039,0.52,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
66,0,66,0,space,0,0.866926908493,0.68,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
67,0,67,0,space,0,1.11727190018,0.9,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
68,0,68,0,space,0,0.950495004654,0.77,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
69,0,69,0,space,0,1.1672000885,0.96,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
70,0,70,0,space,0,0.917190074921,0.69,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
71,0,71,0,space,0,0.833618879318,0.85,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
72,0,72,0,space,0,1.16746497154,0.72,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
73,0,73,0,space,0,0.800426006317,0.61,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
74,0,74,0,space,0,0.933562040329,0.74,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
75,0,75,0,space,0,0.75041103363,0.52,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
76,0,76,0,space,0,0.867188930511,0.64,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
77,0,77,0,space,0,1.18397808075,0.97,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
78,0,78,0,space,0,0.850324869156,0.6,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
79,0,79,0,space,0,0.88378405571,0.7,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
80,0,80,0,space,0,0.916849851608,0.78,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
81,0,81,0,space,0,1.03382110596,0.85,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
82,0,82,0,space,0,0.950507879257,0.72,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
83,0,83,0,space,0,1.05065989494,0.86,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
84,0,84,0,space,0,0.800526857376,0.59,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
85,0,85,0,space,0,0.816751003265,0.63,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
86,0,86,0,space,0,0.884369134903,0.72,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
87,0,87,0,space,0,0.950303792953,0.73,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
88,0,88,0,space,0,0.784017086029,0.57,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
89,0,89,0,space,0,0.767220020294,0.56,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
90,0,90,0,space,0,0.800325155258,0.6,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
91,0,91,0,space,0,1.10072612762,0.93,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
92,0,92,0,space,0,0.967068910599,0.78,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
93,0,93,0,space,0,1.18414998055,0.85,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
94,0,94,0,space,0,1.16780805588,0.98,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
95,0,95,0,space,0,0.833552837372,0.61,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
96,0,96,0,space,0,0.933923006058,0.73,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
97,0,97,0,space,0,0.966979026794,0.77,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
98,0,98,0,space,0,0.933794975281,0.72,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
99,0,99,0,space,0,0.934046983719,0.77,2015_Jun_03_1414,59.9265046263,DondersAuditory3,001,107,
