trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
0,0,0,0,space,0,0.5188331604,0.75,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
1,0,1,0,space,0,0.684119939804,0.67,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
2,0,2,0,space,0,1.33401608467,0.85,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
3,0,3,0,space,0,1.15112709999,0.85,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
4,0,4,0,space,0,1.13382506371,0.89,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
5,0,5,0,space,0,1.16759085655,0.92,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
6,0,6,0,space,0,1.23458790779,0.99,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
7,0,7,0,space,0,0.917762994766,0.67,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
8,0,8,0,space,0,1.13418388367,0.89,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
9,0,9,0,space,0,1.21740293503,0.97,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
10,0,10,0,space,0,0.916738986969,0.64,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
11,0,11,0,space,0,1.08425307274,0.82,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
12,0,12,0,space,0,1.1009221077,0.87,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
13,0,13,0,space,0,0.983675003052,0.75,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
14,0,14,0,space,0,0.950773000717,0.73,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
15,0,15,0,space,0,0.883781909943,0.64,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
16,0,16,0,space,0,1.08417201042,0.86,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
17,0,17,0,space,0,0.967195034027,0.72,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
18,0,18,0,space,0,0.783888101578,0.58,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
19,0,19,0,space,0,0.984040021896,0.89,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
20,0,20,0,space,0,1.07660794258,0.85,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
21,0,21,0,space,0,1.10064601898,0.84,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
22,0,22,0,space,0,1.15059304237,0.93,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
23,0,23,0,space,0,0.934096097946,0.67,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
24,0,24,0,space,0,0.883772134781,0.62,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
25,0,25,0,space,0,0.90075802803,0.64,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
26,0,26,0,space,0,0.883382081985,0.66,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
27,0,27,0,space,0,1.20092606544,0.96,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
28,0,28,0,space,0,1.03372716904,0.77,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
29,0,29,0,space,0,1.08361816406,0.85,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
30,0,30,0,space,0,1.05008506775,0.81,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
31,0,31,0,space,0,0.800126791,0.55,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
32,0,32,0,space,0,1.10034704208,0.9,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
33,0,33,0,space,0,0.783321857452,0.5,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
34,0,34,0,space,0,1.05075001717,0.92,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
35,0,35,0,space,0,0.750732898712,0.5,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
36,0,36,0,space,0,0.850699901581,0.63,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
37,0,37,0,space,0,0.90017414093,0.68,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
38,0,38,0,space,0,1.05099701881,0.82,2015_Jun_03_1419,59.9567439301,DondersVisual,002,107,
