0.3392 	WARNING 	Movie2 stim could not be imported and won't be available
25.9516 	EXP 	Sound  stopped
25.9666 	EXP 	text: autoDraw = False
25.9666 	EXP 	text_3: autoDraw = True
26.9520 	EXP 	New trial (rep=4, index=0): None
26.9522 	EXP 	window1: recordFrameIntervals = False
26.9677 	EXP 	text_3: autoDraw = False
26.9677 	EXP 	text_3: autoDraw = False
26.9677 	EXP 	text: autoDraw = True
26.9680 	EXP 	window1: recordFrameIntervals = False
27.8027 	DATA 	Keypress: space
27.8039 	EXP 	Sound  stopped
27.8187 	EXP 	text: autoDraw = False
27.8187 	EXP 	text_3: autoDraw = True
28.8042 	EXP 	New trial (rep=5, index=0): None
28.8043 	EXP 	window1: recordFrameIntervals = False
28.8200 	EXP 	text_3: autoDraw = False
28.8200 	EXP 	text_3: autoDraw = False
28.8200 	EXP 	text: autoDraw = True
28.8202 	EXP 	window1: recordFrameIntervals = False
29.6712 	EXP 	Sound  started
29.8546 	DATA 	Keypress: space
29.8548 	EXP 	Sound  stopped
29.8558 	EXP 	Sound  stopped
29.8713 	EXP 	text: autoDraw = False
29.8713 	EXP 	text_3: autoDraw = True
30.8565 	EXP 	New trial (rep=6, index=0): None
30.8566 	EXP 	window1: recordFrameIntervals = False
30.8722 	EXP 	text_3: autoDraw = False
30.8722 	EXP 	text_3: autoDraw = False
30.8722 	EXP 	text: autoDraw = True
30.8724 	EXP 	window1: recordFrameIntervals = False
31.6900 	EXP 	Sound  started
31.8734 	DATA 	Keypress: space
31.8749 	EXP 	Sound  stopped
31.8900 	EXP 	text: autoDraw = False
31.8900 	EXP 	text_3: autoDraw = True
32.8754 	EXP 	New trial (rep=7, index=0): None
32.8756 	EXP 	window1: recordFrameIntervals = False
32.8911 	EXP 	text_3: autoDraw = False
32.8911 	EXP 	text_3: autoDraw = False
32.8911 	EXP 	text: autoDraw = True
32.8914 	EXP 	window1: recordFrameIntervals = False
33.7925 	EXP 	Sound  started
33.9759 	DATA 	Keypress: space
33.9761 	EXP 	Sound  stopped
33.9772 	EXP 	Sound  stopped
33.9922 	EXP 	text: autoDraw = False
33.9922 	EXP 	text_3: autoDraw = True
34.9777 	EXP 	New trial (rep=8, index=0): None
34.9779 	EXP 	window1: recordFrameIntervals = False
34.9935 	EXP 	text_3: autoDraw = False
34.9935 	EXP 	text_3: autoDraw = False
34.9935 	EXP 	text: autoDraw = True
34.9937 	EXP 	window1: recordFrameIntervals = False
35.8950 	EXP 	Sound  started
36.0450 	DATA 	Keypress: space
36.0463 	EXP 	Sound  stopped
36.0613 	EXP 	text: autoDraw = False
36.0613 	EXP 	text_3: autoDraw = True
37.0468 	EXP 	New trial (rep=9, index=0): None
37.0470 	EXP 	window1: recordFrameIntervals = False
37.0625 	EXP 	text_3: autoDraw = False
37.0625 	EXP 	text_3: autoDraw = False
37.0625 	EXP 	text: autoDraw = True
37.0627 	EXP 	window1: recordFrameIntervals = False
37.8134 	EXP 	Sound  started
37.9636 	DATA 	Keypress: space
37.9649 	EXP 	Sound  stopped
37.9801 	EXP 	text: autoDraw = False
37.9801 	EXP 	text_3: autoDraw = True
38.9654 	EXP 	New trial (rep=10, index=0): None
38.9656 	EXP 	window1: recordFrameIntervals = False
38.9812 	EXP 	text_3: autoDraw = False
38.9812 	EXP 	text_3: autoDraw = False
38.9812 	EXP 	text: autoDraw = True
38.9815 	EXP 	window1: recordFrameIntervals = False
39.6157 	EXP 	Sound  started
39.7994 	DATA 	Keypress: space
39.7995 	EXP 	Sound  stopped
39.8007 	EXP 	Sound  stopped
39.8159 	EXP 	text: autoDraw = False
39.8159 	EXP 	text_3: autoDraw = True
40.8009 	EXP 	New trial (rep=11, index=0): None
40.8010 	EXP 	window1: recordFrameIntervals = False
40.8167 	EXP 	text_3: autoDraw = False
40.8167 	EXP 	text_3: autoDraw = False
40.8167 	EXP 	text: autoDraw = True
40.8169 	EXP 	window1: recordFrameIntervals = False
41.4009 	EXP 	Sound  started
41.5512 	DATA 	Keypress: space
41.5687 	EXP 	Sound  stopped
41.5842 	EXP 	text: autoDraw = False
41.5842 	EXP 	text_3: autoDraw = True
42.5696 	EXP 	New trial (rep=12, index=0): None
42.5699 	EXP 	window1: recordFrameIntervals = False
42.5851 	EXP 	text_3: autoDraw = False
42.5851 	EXP 	text_3: autoDraw = False
42.5851 	EXP 	text: autoDraw = True
42.5854 	EXP 	window1: recordFrameIntervals = False
43.2364 	EXP 	Sound  started
43.3701 	DATA 	Keypress: space
43.3715 	EXP 	Sound  stopped
43.3862 	EXP 	text: autoDraw = False
43.3862 	EXP 	text_3: autoDraw = True
44.3722 	EXP 	New trial (rep=13, index=0): None
44.3724 	EXP 	window1: recordFrameIntervals = False
44.3873 	EXP 	text_3: autoDraw = False
44.3873 	EXP 	text_3: autoDraw = False
44.3873 	EXP 	text: autoDraw = True
44.3875 	EXP 	window1: recordFrameIntervals = False
45.0551 	DATA 	Keypress: space
45.0563 	EXP 	Sound  stopped
45.0713 	EXP 	text: autoDraw = False
45.0713 	EXP 	text_3: autoDraw = True
46.0567 	EXP 	New trial (rep=14, index=0): None
46.0569 	EXP 	window1: recordFrameIntervals = False
46.0724 	EXP 	text_3: autoDraw = False
46.0724 	EXP 	text_3: autoDraw = False
46.0724 	EXP 	text: autoDraw = True
46.0727 	EXP 	window1: recordFrameIntervals = False
46.7903 	EXP 	Sound  started
46.9737 	EXP 	Sound  stopped
46.9745 	DATA 	Keypress: space
46.9913 	EXP 	Sound  stopped
47.0072 	EXP 	text: autoDraw = False
47.0072 	EXP 	text_3: autoDraw = True
47.9922 	EXP 	New trial (rep=15, index=0): None
47.9924 	EXP 	window1: recordFrameIntervals = False
48.0080 	EXP 	text_3: autoDraw = False
48.0080 	EXP 	text_3: autoDraw = False
48.0080 	EXP 	text: autoDraw = True
48.0082 	EXP 	window1: recordFrameIntervals = False
48.9761 	EXP 	Sound  started
49.1761 	EXP 	Sound  stopped
49.1931 	DATA 	Keypress: space
49.1943 	EXP 	Sound  stopped
49.2093 	EXP 	text: autoDraw = False
49.2093 	EXP 	text_3: autoDraw = True
50.1950 	EXP 	New trial (rep=16, index=0): None
50.1952 	EXP 	window1: recordFrameIntervals = False
50.2107 	EXP 	text_3: autoDraw = False
50.2107 	EXP 	text_3: autoDraw = False
50.2107 	EXP 	text: autoDraw = True
50.2109 	EXP 	window1: recordFrameIntervals = False
51.0452 	EXP 	Sound  started
51.2117 	DATA 	Keypress: space
51.2130 	EXP 	Sound  stopped
51.2284 	EXP 	text: autoDraw = False
51.2284 	EXP 	text_3: autoDraw = True
52.2135 	EXP 	New trial (rep=17, index=0): None
52.2137 	EXP 	window1: recordFrameIntervals = False
52.2294 	EXP 	text_3: autoDraw = False
52.2294 	EXP 	text_3: autoDraw = False
52.2294 	EXP 	text: autoDraw = True
52.2296 	EXP 	window1: recordFrameIntervals = False
53.1307 	EXP 	Sound  started
53.2806 	DATA 	Keypress: space
53.2818 	EXP 	Sound  stopped
53.2971 	EXP 	text: autoDraw = False
53.2971 	EXP 	text_3: autoDraw = True
54.2825 	EXP 	New trial (rep=18, index=0): None
54.2826 	EXP 	window1: recordFrameIntervals = False
54.2983 	EXP 	text_3: autoDraw = False
54.2983 	EXP 	text_3: autoDraw = False
54.2983 	EXP 	text: autoDraw = True
54.2985 	EXP 	window1: recordFrameIntervals = False
55.2329 	EXP 	Sound  started
55.3666 	DATA 	Keypress: space
55.3679 	EXP 	Sound  stopped
55.3832 	EXP 	text: autoDraw = False
55.3832 	EXP 	text_3: autoDraw = True
56.3683 	EXP 	New trial (rep=19, index=0): None
56.3685 	EXP 	window1: recordFrameIntervals = False
56.3845 	EXP 	text_3: autoDraw = False
56.3845 	EXP 	text_3: autoDraw = False
56.3845 	EXP 	text: autoDraw = True
56.3847 	EXP 	window1: recordFrameIntervals = False
57.0520 	EXP 	Sound  started
57.2354 	DATA 	Keypress: space
57.2356 	EXP 	Sound  stopped
57.2369 	EXP 	Sound  stopped
57.2515 	EXP 	text: autoDraw = False
57.2515 	EXP 	text_3: autoDraw = True
58.2375 	EXP 	New trial (rep=20, index=0): None
58.2377 	EXP 	window1: recordFrameIntervals = False
58.2532 	EXP 	text_3: autoDraw = False
58.2532 	EXP 	text_3: autoDraw = False
58.2532 	EXP 	text: autoDraw = True
58.2534 	EXP 	window1: recordFrameIntervals = False
58.9040 	EXP 	Sound  started
59.0707 	DATA 	Keypress: space
59.0720 	EXP 	Sound  stopped
59.0869 	EXP 	text: autoDraw = False
59.0869 	EXP 	text_3: autoDraw = True
60.0724 	EXP 	New trial (rep=21, index=0): None
60.0726 	EXP 	window1: recordFrameIntervals = False
60.0882 	EXP 	text_3: autoDraw = False
60.0882 	EXP 	text_3: autoDraw = False
60.0882 	EXP 	text: autoDraw = True
60.0884 	EXP 	window1: recordFrameIntervals = False
60.8391 	DATA 	Keypress: space
60.8404 	EXP 	Sound  stopped
60.8556 	EXP 	text: autoDraw = False
60.8556 	EXP 	text_3: autoDraw = True
61.8409 	EXP 	New trial (rep=22, index=0): None
61.8410 	EXP 	window1: recordFrameIntervals = False
61.8566 	EXP 	text_3: autoDraw = False
61.8566 	EXP 	text_3: autoDraw = False
61.8566 	EXP 	text: autoDraw = True
61.8568 	EXP 	window1: recordFrameIntervals = False
62.3580 	EXP 	Sound  started
62.5408 	EXP 	Sound  stopped
62.5578 	DATA 	Keypress: space
62.5591 	EXP 	Sound  stopped
62.5742 	EXP 	text: autoDraw = False
62.5742 	EXP 	text_3: autoDraw = True
63.5593 	EXP 	New trial (rep=23, index=0): None
63.5595 	EXP 	window1: recordFrameIntervals = False
63.5751 	EXP 	text_3: autoDraw = False
63.5751 	EXP 	text_3: autoDraw = False
63.5751 	EXP 	text: autoDraw = True
63.5753 	EXP 	window1: recordFrameIntervals = False
64.3934 	EXP 	Sound  started
64.5767 	DATA 	Keypress: space
64.5779 	EXP 	Sound  stopped
64.5930 	EXP 	text: autoDraw = False
64.5930 	EXP 	text_3: autoDraw = True
65.5786 	EXP 	New trial (rep=24, index=0): None
65.5788 	EXP 	window1: recordFrameIntervals = False
65.5941 	EXP 	text_3: autoDraw = False
65.5941 	EXP 	text_3: autoDraw = False
65.5941 	EXP 	text: autoDraw = True
65.5943 	EXP 	window1: recordFrameIntervals = False
66.3090 	EXP 	Sound  started
66.4785 	EXP 	Sound  stopped
66.4957 	DATA 	Keypress: space
66.4969 	EXP 	Sound  stopped
66.5120 	EXP 	text: autoDraw = False
66.5120 	EXP 	text_3: autoDraw = True
67.4973 	EXP 	New trial (rep=25, index=0): None
67.4975 	EXP 	window1: recordFrameIntervals = False
67.5131 	EXP 	text_3: autoDraw = False
67.5131 	EXP 	text_3: autoDraw = False
67.5131 	EXP 	text: autoDraw = True
67.5134 	EXP 	window1: recordFrameIntervals = False
68.3310 	EXP 	Sound  started
68.4978 	DATA 	Keypress: space
68.4991 	EXP 	Sound  stopped
68.5142 	EXP 	text: autoDraw = False
68.5142 	EXP 	text_3: autoDraw = True
69.5000 	EXP 	New trial (rep=26, index=0): None
69.5002 	EXP 	window1: recordFrameIntervals = False
69.5157 	EXP 	text_3: autoDraw = False
69.5157 	EXP 	text_3: autoDraw = False
69.5157 	EXP 	text: autoDraw = True
69.5159 	EXP 	window1: recordFrameIntervals = False
70.0499 	EXP 	Sound  started
70.2330 	DATA 	Keypress: space
70.2332 	EXP 	Sound  stopped
70.2343 	EXP 	Sound  stopped
70.2498 	EXP 	text: autoDraw = False
70.2498 	EXP 	text_3: autoDraw = True
71.2349 	EXP 	New trial (rep=27, index=0): None
71.2351 	EXP 	window1: recordFrameIntervals = False
71.2504 	EXP 	text_3: autoDraw = False
71.2504 	EXP 	text_3: autoDraw = False
71.2504 	EXP 	text: autoDraw = True
71.2506 	EXP 	window1: recordFrameIntervals = False
72.2354 	EXP 	Sound  started
72.4186 	DATA 	Keypress: space
72.4188 	EXP 	Sound  stopped
72.4199 	EXP 	Sound  stopped
72.4353 	EXP 	text: autoDraw = False
72.4353 	EXP 	text_3: autoDraw = True
73.4207 	EXP 	New trial (rep=28, index=0): None
73.4209 	EXP 	window1: recordFrameIntervals = False
73.4367 	EXP 	text_3: autoDraw = False
73.4367 	EXP 	text_3: autoDraw = False
73.4367 	EXP 	text: autoDraw = True
73.4369 	EXP 	window1: recordFrameIntervals = False
74.0378 	EXP 	Sound  started
74.2041 	DATA 	Keypress: space
74.2055 	EXP 	Sound  stopped
74.2205 	EXP 	text: autoDraw = False
74.2205 	EXP 	text_3: autoDraw = True
75.2060 	EXP 	New trial (rep=29, index=0): None
75.2062 	EXP 	window1: recordFrameIntervals = False
75.2217 	EXP 	text_3: autoDraw = False
75.2217 	EXP 	text_3: autoDraw = False
75.2217 	EXP 	text: autoDraw = True
75.2220 	EXP 	window1: recordFrameIntervals = False
76.0731 	EXP 	Sound  started
76.2396 	DATA 	Keypress: space
76.2408 	EXP 	Sound  stopped
76.2561 	EXP 	text: autoDraw = False
76.2561 	EXP 	text_3: autoDraw = True
77.2414 	EXP 	New trial (rep=30, index=0): None
77.2415 	EXP 	window1: recordFrameIntervals = False
77.2573 	EXP 	text_3: autoDraw = False
77.2573 	EXP 	text_3: autoDraw = False
77.2573 	EXP 	text: autoDraw = True
77.2574 	EXP 	window1: recordFrameIntervals = False
77.9584 	EXP 	Sound  started
78.1254 	DATA 	Keypress: space
78.1267 	EXP 	Sound  stopped
78.1417 	EXP 	text: autoDraw = False
78.1417 	EXP 	text_3: autoDraw = True
79.1270 	EXP 	New trial (rep=31, index=0): None
79.1271 	EXP 	window1: recordFrameIntervals = False
79.1430 	EXP 	text_3: autoDraw = False
79.1430 	EXP 	text_3: autoDraw = False
79.1430 	EXP 	text: autoDraw = True
79.1433 	EXP 	window1: recordFrameIntervals = False
79.8273 	EXP 	Sound  started
79.9773 	DATA 	Keypress: space
79.9786 	EXP 	Sound  stopped
79.9937 	EXP 	text: autoDraw = False
79.9937 	EXP 	text_3: autoDraw = True
80.9791 	EXP 	New trial (rep=32, index=0): None
80.9793 	EXP 	window1: recordFrameIntervals = False
80.9948 	EXP 	text_3: autoDraw = False
80.9948 	EXP 	text_3: autoDraw = False
80.9948 	EXP 	text: autoDraw = True
80.9950 	EXP 	window1: recordFrameIntervals = False
81.6628 	EXP 	Sound  started
81.8293 	DATA 	Keypress: space
81.8305 	EXP 	Sound  stopped
81.8457 	EXP 	text: autoDraw = False
81.8457 	EXP 	text_3: autoDraw = True
82.8312 	EXP 	New trial (rep=33, index=0): None
82.8314 	EXP 	window1: recordFrameIntervals = False
82.8469 	EXP 	text_3: autoDraw = False
82.8469 	EXP 	text_3: autoDraw = False
82.8469 	EXP 	text: autoDraw = True
82.8471 	EXP 	window1: recordFrameIntervals = False
83.5312 	EXP 	Sound  started
83.6647 	DATA 	Keypress: space
83.6659 	EXP 	Sound  stopped
83.6810 	EXP 	text: autoDraw = False
83.6810 	EXP 	text_3: autoDraw = True
84.6669 	EXP 	New trial (rep=34, index=0): None
84.6671 	EXP 	window1: recordFrameIntervals = False
84.6822 	EXP 	text_3: autoDraw = False
84.6822 	EXP 	text_3: autoDraw = False
84.6822 	EXP 	text: autoDraw = True
84.6824 	EXP 	window1: recordFrameIntervals = False
85.2833 	EXP 	Sound  started
85.4666 	DATA 	Keypress: space
85.4668 	EXP 	Sound  stopped
85.4679 	EXP 	Sound  stopped
85.4831 	EXP 	text: autoDraw = False
85.4831 	EXP 	text_3: autoDraw = True
86.4684 	EXP 	New trial (rep=35, index=0): None
86.4685 	EXP 	window1: recordFrameIntervals = False
86.4842 	EXP 	text_3: autoDraw = False
86.4842 	EXP 	text_3: autoDraw = False
86.4842 	EXP 	text: autoDraw = True
86.4844 	EXP 	window1: recordFrameIntervals = False
87.2189 	EXP 	Sound  started
87.3524 	DATA 	Keypress: space
87.3537 	EXP 	Sound  stopped
87.3686 	EXP 	text: autoDraw = False
87.3686 	EXP 	text_3: autoDraw = True
88.3542 	EXP 	New trial (rep=36, index=0): None
88.3544 	EXP 	window1: recordFrameIntervals = False
88.3701 	EXP 	text_3: autoDraw = False
88.3701 	EXP 	text_3: autoDraw = False
88.3701 	EXP 	text: autoDraw = True
88.3703 	EXP 	window1: recordFrameIntervals = False
89.0380 	EXP 	Sound  started
89.1874 	DATA 	Keypress: space
89.1886 	EXP 	Sound  stopped
89.2037 	EXP 	text: autoDraw = False
89.2037 	EXP 	text_3: autoDraw = True
90.1892 	EXP 	New trial (rep=37, index=0): None
90.1894 	EXP 	window1: recordFrameIntervals = False
90.2050 	EXP 	text_3: autoDraw = False
90.2050 	EXP 	text_3: autoDraw = False
90.2050 	EXP 	text: autoDraw = True
90.2053 	EXP 	window1: recordFrameIntervals = False
90.9732 	EXP 	Sound  started
91.1232 	DATA 	Keypress: space
91.1245 	EXP 	Sound  stopped
91.1395 	EXP 	text: autoDraw = False
91.1395 	EXP 	text_3: autoDraw = True
92.1249 	EXP 	New trial (rep=38, index=0): None
92.1250 	EXP 	window1: recordFrameIntervals = False
92.1407 	EXP 	text_3: autoDraw = False
92.1407 	EXP 	text_3: autoDraw = False
92.1407 	EXP 	text: autoDraw = True
92.1408 	EXP 	window1: recordFrameIntervals = False
92.8252 	DATA 	Keypress: space
92.8265 	EXP 	Sound  stopped
92.8415 	EXP 	text: autoDraw = False
92.8415 	EXP 	text_3: autoDraw = True
93.8266 	EXP 	New trial (rep=39, index=0): None
93.8268 	EXP 	window1: recordFrameIntervals = False
93.8425 	EXP 	text_3: autoDraw = False
93.8425 	EXP 	text_3: autoDraw = False
93.8425 	EXP 	text: autoDraw = True
93.8427 	EXP 	window1: recordFrameIntervals = False
94.5270 	EXP 	Sound  started
94.7108 	DATA 	Keypress: space
94.7110 	EXP 	Sound  stopped
94.7121 	EXP 	Sound  stopped
94.7269 	EXP 	text: autoDraw = False
94.7269 	EXP 	text_3: autoDraw = True
95.7120 	EXP 	New trial (rep=40, index=0): None
95.7122 	EXP 	window1: recordFrameIntervals = False
95.7280 	EXP 	text_3: autoDraw = False
95.7280 	EXP 	text_3: autoDraw = False
95.7280 	EXP 	text: autoDraw = True
95.7283 	EXP 	window1: recordFrameIntervals = False
96.3792 	EXP 	Sound  started
96.5628 	DATA 	Keypress: space
96.5630 	EXP 	Sound  stopped
96.5641 	EXP 	Sound  stopped
96.5788 	EXP 	text: autoDraw = False
96.5788 	EXP 	text_3: autoDraw = True
97.5643 	EXP 	New trial (rep=41, index=0): None
97.5644 	EXP 	window1: recordFrameIntervals = False
97.5800 	EXP 	text_3: autoDraw = False
97.5800 	EXP 	text_3: autoDraw = False
97.5800 	EXP 	text: autoDraw = True
97.5802 	EXP 	window1: recordFrameIntervals = False
98.4313 	EXP 	Sound  started
98.6148 	DATA 	Keypress: space
98.6149 	EXP 	Sound  stopped
98.6159 	EXP 	Sound  stopped
98.6311 	EXP 	text: autoDraw = False
98.6311 	EXP 	text_3: autoDraw = True
99.6164 	EXP 	New trial (rep=42, index=0): None
99.6166 	EXP 	window1: recordFrameIntervals = False
99.6323 	EXP 	text_3: autoDraw = False
99.6323 	EXP 	text_3: autoDraw = False
99.6323 	EXP 	text: autoDraw = True
99.6326 	EXP 	window1: recordFrameIntervals = False
100.1998 	EXP 	Sound  started
100.3999 	EXP 	Sound  stopped
100.4502 	DATA 	Keypress: space
100.4516 	EXP 	Sound  stopped
100.4665 	EXP 	text: autoDraw = False
100.4665 	EXP 	text_3: autoDraw = True
101.4518 	EXP 	New trial (rep=43, index=0): None
101.4519 	EXP 	window1: recordFrameIntervals = False
101.4675 	EXP 	text_3: autoDraw = False
101.4675 	EXP 	text_3: autoDraw = False
101.4675 	EXP 	text: autoDraw = True
101.4677 	EXP 	window1: recordFrameIntervals = False
102.1187 	EXP 	Sound  started
102.2857 	DATA 	Keypress: space
102.2870 	EXP 	Sound  stopped
102.3020 	EXP 	text: autoDraw = False
102.3020 	EXP 	text_3: autoDraw = True
103.2874 	EXP 	New trial (rep=44, index=0): None
103.2876 	EXP 	window1: recordFrameIntervals = False
103.3034 	EXP 	text_3: autoDraw = False
103.3034 	EXP 	text_3: autoDraw = False
103.3034 	EXP 	text: autoDraw = True
103.3036 	EXP 	window1: recordFrameIntervals = False
104.2211 	EXP 	Sound  started
104.4046 	DATA 	Keypress: space
104.4048 	EXP 	Sound  stopped
104.4059 	EXP 	Sound  stopped
104.4209 	EXP 	text: autoDraw = False
104.4209 	EXP 	text_3: autoDraw = True
105.4064 	EXP 	New trial (rep=45, index=0): None
105.4067 	EXP 	window1: recordFrameIntervals = False
105.4221 	EXP 	text_3: autoDraw = False
105.4221 	EXP 	text_3: autoDraw = False
105.4221 	EXP 	text: autoDraw = True
105.4223 	EXP 	window1: recordFrameIntervals = False
106.0230 	EXP 	Sound  started
106.2064 	EXP 	Sound  stopped
106.2235 	DATA 	Keypress: space
106.2249 	EXP 	Sound  stopped
106.2396 	EXP 	text: autoDraw = False
106.2396 	EXP 	text_3: autoDraw = True
107.2249 	EXP 	New trial (rep=46, index=0): None
107.2251 	EXP 	window1: recordFrameIntervals = False
107.2406 	EXP 	text_3: autoDraw = False
107.2406 	EXP 	text_3: autoDraw = False
107.2406 	EXP 	text: autoDraw = True
107.2408 	EXP 	window1: recordFrameIntervals = False
108.1754 	EXP 	Sound  started
108.3424 	DATA 	Keypress: space
108.3438 	EXP 	Sound  stopped
108.3587 	EXP 	text: autoDraw = False
108.3587 	EXP 	text_3: autoDraw = True
109.3445 	EXP 	New trial (rep=47, index=0): None
109.3447 	EXP 	window1: recordFrameIntervals = False
109.3603 	EXP 	text_3: autoDraw = False
109.3603 	EXP 	text_3: autoDraw = False
109.3603 	EXP 	text: autoDraw = True
109.3605 	EXP 	window1: recordFrameIntervals = False
110.1451 	EXP 	Sound  started
110.3111 	DATA 	Keypress: space
110.3124 	EXP 	Sound  stopped
110.3275 	EXP 	text: autoDraw = False
110.3275 	EXP 	text_3: autoDraw = True
111.3130 	EXP 	New trial (rep=48, index=0): None
111.3132 	EXP 	window1: recordFrameIntervals = False
111.3288 	EXP 	text_3: autoDraw = False
111.3288 	EXP 	text_3: autoDraw = False
111.3288 	EXP 	text: autoDraw = True
111.3290 	EXP 	window1: recordFrameIntervals = False
112.1133 	EXP 	Sound  started
112.2968 	DATA 	Keypress: space
112.2970 	EXP 	Sound  stopped
112.2981 	EXP 	Sound  stopped
112.3130 	EXP 	text: autoDraw = False
112.3130 	EXP 	text_3: autoDraw = True
113.2988 	EXP 	New trial (rep=49, index=0): None
113.2989 	EXP 	window1: recordFrameIntervals = False
113.3143 	EXP 	text_3: autoDraw = False
113.3143 	EXP 	text_3: autoDraw = False
113.3143 	EXP 	text: autoDraw = True
113.3145 	EXP 	window1: recordFrameIntervals = False
114.0988 	EXP 	Sound  started
114.2660 	DATA 	Keypress: space
114.2674 	EXP 	Sound  stopped
114.2818 	EXP 	text: autoDraw = False
114.2818 	EXP 	text_3: autoDraw = True
115.2674 	EXP 	New trial (rep=50, index=0): None
115.2676 	EXP 	window1: recordFrameIntervals = False
115.2831 	EXP 	text_3: autoDraw = False
115.2831 	EXP 	text_3: autoDraw = False
115.2831 	EXP 	text: autoDraw = True
115.2833 	EXP 	window1: recordFrameIntervals = False
116.0008 	EXP 	Sound  started
116.1678 	DATA 	Keypress: space
116.1693 	EXP 	Sound  stopped
116.1839 	EXP 	text: autoDraw = False
116.1839 	EXP 	text_3: autoDraw = True
117.1698 	EXP 	New trial (rep=51, index=0): None
117.1700 	EXP 	window1: recordFrameIntervals = False
117.1852 	EXP 	text_3: autoDraw = False
117.1852 	EXP 	text_3: autoDraw = False
117.1852 	EXP 	text: autoDraw = True
117.1854 	EXP 	window1: recordFrameIntervals = False
117.9863 	EXP 	Sound  started
118.1538 	DATA 	Keypress: space
118.1550 	EXP 	Sound  stopped
118.1700 	EXP 	text: autoDraw = False
118.1700 	EXP 	text_3: autoDraw = True
119.1551 	EXP 	New trial (rep=52, index=0): None
119.1554 	EXP 	window1: recordFrameIntervals = False
119.1706 	EXP 	text_3: autoDraw = False
119.1706 	EXP 	text_3: autoDraw = False
119.1706 	EXP 	text: autoDraw = True
119.1708 	EXP 	window1: recordFrameIntervals = False
120.0725 	EXP 	Sound  started
120.2556 	DATA 	Keypress: space
