1.6669 	WARNING 	Movie2 stim could not be imported and won't be available
126.9909 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0xcbd7c88>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
126.9910 	EXP 	window1: recordFrameIntervals = False
127.1571 	EXP 	window1: recordFrameIntervals = True
127.3408 	EXP 	window1: recordFrameIntervals = False
127.4561 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
127.4826 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=2, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'X', units=u'norm', win=Window(...), wrapWidth=1)
127.4880 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'ITI', units=u'norm', win=Window(...), wrapWidth=1)
127.4891 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
127.4910 	EXP 	New trial (rep=0, index=0): None
127.4914 	EXP 	window1: recordFrameIntervals = False
127.5076 	EXP 	text: autoDraw = True
127.5077 	EXP 	window1: recordFrameIntervals = False
127.8808 	DATA 	Keypress: space
128.0248 	EXP 	text: autoDraw = False
128.0248 	EXP 	text_2: autoDraw = False
128.0248 	EXP 	text_3: autoDraw = True
129.0100 	EXP 	New trial (rep=1, index=0): None
129.0101 	EXP 	window1: recordFrameIntervals = False
129.0258 	EXP 	text_3: autoDraw = False
129.0258 	EXP 	text_3: autoDraw = False
129.0258 	EXP 	text: autoDraw = True
129.0261 	EXP 	window1: recordFrameIntervals = False
129.3996 	DATA 	Keypress: space
129.5431 	EXP 	text: autoDraw = False
129.5431 	EXP 	text_2: autoDraw = False
129.5431 	EXP 	text_3: autoDraw = True
130.5285 	EXP 	New trial (rep=2, index=0): None
130.5287 	EXP 	window1: recordFrameIntervals = False
130.5443 	EXP 	text_3: autoDraw = False
130.5443 	EXP 	text_3: autoDraw = False
130.5443 	EXP 	text: autoDraw = True
130.5445 	EXP 	window1: recordFrameIntervals = False
130.8343 	DATA 	Keypress: space
131.0618 	EXP 	text: autoDraw = False
131.0618 	EXP 	text_2: autoDraw = False
131.0618 	EXP 	text_3: autoDraw = True
132.0469 	EXP 	New trial (rep=3, index=0): None
132.0471 	EXP 	window1: recordFrameIntervals = False
132.0627 	EXP 	text_3: autoDraw = False
132.0627 	EXP 	text_3: autoDraw = False
132.0627 	EXP 	text: autoDraw = True
132.0629 	EXP 	window1: recordFrameIntervals = False
132.3527 	DATA 	Keypress: space
132.5796 	EXP 	text: autoDraw = False
132.5796 	EXP 	text_2: autoDraw = False
132.5796 	EXP 	text_3: autoDraw = True
133.5652 	EXP 	New trial (rep=4, index=0): None
133.5654 	EXP 	window1: recordFrameIntervals = False
133.5811 	EXP 	text_3: autoDraw = False
133.5811 	EXP 	text: autoDraw = True
133.5813 	EXP 	window1: recordFrameIntervals = False
133.8711 	DATA 	Keypress: space
134.0983 	EXP 	text: autoDraw = False
134.0983 	EXP 	text_2: autoDraw = False
134.0983 	EXP 	text_3: autoDraw = True
135.0835 	EXP 	New trial (rep=5, index=0): None
135.0836 	EXP 	window1: recordFrameIntervals = False
135.0994 	EXP 	text_3: autoDraw = False
135.0994 	EXP 	text_3: autoDraw = False
135.0994 	EXP 	text: autoDraw = True
135.0996 	EXP 	window1: recordFrameIntervals = False
135.3893 	DATA 	Keypress: space
135.6165 	EXP 	text: autoDraw = False
135.6165 	EXP 	text_2: autoDraw = False
135.6165 	EXP 	text_3: autoDraw = True
136.6020 	EXP 	New trial (rep=6, index=0): None
