trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
0,0,0,0,space,0,0.525470018387,0.71,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
1,0,1,0,space,0,0.567153930664,0.51,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
2,0,2,0,space,0,1.16718792915,0.86,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
3,0,3,0,space,0,0.834067106247,0.54,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
4,0,4,0,space,0,0.950663805008,0.65,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
5,0,5,0,space,0,0.833881139755,0.53,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
6,0,6,0,space,0,1.26747083664,0.98,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
7,0,7,0,space,0,1.13353013992,0.81,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
8,0,8,0,space,0,1.03369402885,0.73,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
9,0,9,0,space,0,1.00069999695,0.68,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
10,0,10,0,space,0,0.900443792343,0.61,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
11,0,11,0,space,0,1.10066485405,0.82,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
12,0,12,0,space,0,0.900278091431,0.61,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
13,0,13,0,space,0,1.10033082962,0.79,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
14,0,14,0,space,0,1.28462290764,0.99,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
15,0,15,0,space,0,0.9672498703,0.61,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
16,0,16,0,space,0,1.16736602783,0.9,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
17,0,17,0,space,0,0.916864871979,0.59,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
18,0,18,0,space,0,1.23470306396,0.92,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
19,0,19,0,space,0,1.16821217537,0.85,2015_Jun_03_1037,59.8852639244,DondersVisual,001,106,
