0.3172 	WARNING 	Movie2 stim could not be imported and won't be available
31.3662 	EXP 	text_3: autoDraw = True
32.3519 	EXP 	New trial (rep=13, index=0): None
32.3521 	EXP 	window1: recordFrameIntervals = False
32.3676 	EXP 	text_3: autoDraw = False
32.3676 	EXP 	text_3: autoDraw = False
32.3676 	EXP 	text: autoDraw = True
32.3678 	EXP 	window1: recordFrameIntervals = False
33.0847 	EXP 	text_2: autoDraw = True
33.2683 	EXP 	text_2: autoDraw = False
33.3854 	DATA 	Keypress: space
33.4017 	EXP 	text: autoDraw = False
33.4017 	EXP 	text_2: autoDraw = False
33.4017 	EXP 	text_3: autoDraw = True
34.3875 	EXP 	New trial (rep=14, index=0): None
34.3876 	EXP 	window1: recordFrameIntervals = False
34.4032 	EXP 	text_3: autoDraw = False
34.4032 	EXP 	text_3: autoDraw = False
34.4032 	EXP 	text: autoDraw = True
34.4034 	EXP 	window1: recordFrameIntervals = False
35.3374 	EXP 	text_2: autoDraw = True
35.5375 	EXP 	text_2: autoDraw = False
35.5549 	DATA 	Keypress: space
35.5709 	EXP 	text: autoDraw = False
35.5709 	EXP 	text_2: autoDraw = False
35.5709 	EXP 	text_3: autoDraw = True
36.5566 	EXP 	New trial (rep=15, index=0): None
36.5568 	EXP 	window1: recordFrameIntervals = False
36.5723 	EXP 	text_3: autoDraw = False
36.5723 	EXP 	text_3: autoDraw = False
36.5723 	EXP 	text: autoDraw = True
36.5725 	EXP 	window1: recordFrameIntervals = False
37.1065 	EXP 	text_2: autoDraw = True
37.2896 	EXP 	text_2: autoDraw = False
37.3569 	DATA 	Keypress: space
37.3730 	EXP 	text: autoDraw = False
37.3730 	EXP 	text_2: autoDraw = False
37.3730 	EXP 	text_3: autoDraw = True
38.3585 	EXP 	New trial (rep=16, index=0): None
38.3586 	EXP 	window1: recordFrameIntervals = False
38.3742 	EXP 	text_3: autoDraw = False
38.3742 	EXP 	text_3: autoDraw = False
38.3742 	EXP 	text: autoDraw = True
38.3744 	EXP 	window1: recordFrameIntervals = False
38.9919 	EXP 	text_2: autoDraw = True
39.1753 	EXP 	text_2: autoDraw = False
39.2592 	DATA 	Keypress: space
39.2752 	EXP 	text: autoDraw = False
39.2752 	EXP 	text_2: autoDraw = False
39.2752 	EXP 	text_3: autoDraw = True
40.2606 	EXP 	New trial (rep=17, index=0): None
40.2608 	EXP 	window1: recordFrameIntervals = False
40.2763 	EXP 	text_3: autoDraw = False
40.2763 	EXP 	text_3: autoDraw = False
40.2763 	EXP 	text: autoDraw = True
40.2765 	EXP 	window1: recordFrameIntervals = False
40.9440 	EXP 	text_2: autoDraw = True
41.1272 	EXP 	text_2: autoDraw = False
41.1610 	DATA 	Keypress: space
41.1771 	EXP 	text: autoDraw = False
41.1771 	EXP 	text_2: autoDraw = False
41.1771 	EXP 	text_3: autoDraw = True
42.1628 	EXP 	New trial (rep=18, index=0): None
42.1629 	EXP 	window1: recordFrameIntervals = False
42.1785 	EXP 	text_3: autoDraw = False
42.1785 	EXP 	text_3: autoDraw = False
42.1785 	EXP 	text: autoDraw = True
42.1787 	EXP 	window1: recordFrameIntervals = False
42.9125 	EXP 	text_2: autoDraw = True
43.0964 	EXP 	text_2: autoDraw = False
43.1632 	DATA 	Keypress: space
43.1794 	EXP 	text: autoDraw = False
43.1794 	EXP 	text_2: autoDraw = False
43.1794 	EXP 	text_3: autoDraw = True
44.1650 	EXP 	New trial (rep=19, index=0): None
44.1652 	EXP 	window1: recordFrameIntervals = False
44.1806 	EXP 	text_3: autoDraw = False
44.1806 	EXP 	text_3: autoDraw = False
44.1806 	EXP 	text: autoDraw = True
44.1809 	EXP 	window1: recordFrameIntervals = False
44.9652 	EXP 	text_2: autoDraw = True
45.1484 	EXP 	text_2: autoDraw = False
45.1488 	DATA 	Keypress: space
45.1650 	EXP 	text: autoDraw = False
45.1650 	EXP 	text_2: autoDraw = False
45.1650 	EXP 	text_3: autoDraw = True
46.1503 	EXP 	New trial (rep=20, index=0): None
46.1505 	EXP 	window1: recordFrameIntervals = False
46.1662 	EXP 	text_3: autoDraw = False
46.1662 	EXP 	text_3: autoDraw = False
46.1662 	EXP 	text: autoDraw = True
46.1664 	EXP 	window1: recordFrameIntervals = False
46.9003 	EXP 	text_2: autoDraw = True
47.0843 	EXP 	text_2: autoDraw = False
47.1342 	DATA 	Keypress: space
47.1498 	EXP 	text: autoDraw = False
47.1498 	EXP 	text_2: autoDraw = False
47.1498 	EXP 	text_3: autoDraw = True
48.1360 	EXP 	New trial (rep=21, index=0): None
48.1362 	EXP 	window1: recordFrameIntervals = False
48.1517 	EXP 	text_3: autoDraw = False
48.1517 	EXP 	text_3: autoDraw = False
48.1517 	EXP 	text: autoDraw = True
48.1520 	EXP 	window1: recordFrameIntervals = False
49.0861 	EXP 	text_2: autoDraw = True
49.1202 	DATA 	Keypress: space
49.1362 	EXP 	text: autoDraw = False
49.1362 	EXP 	text_2: autoDraw = False
49.1362 	EXP 	text_3: autoDraw = True
50.1215 	EXP 	New trial (rep=22, index=0): None
50.1217 	EXP 	window1: recordFrameIntervals = False
50.1372 	EXP 	text_3: autoDraw = False
50.1372 	EXP 	text_3: autoDraw = False
50.1372 	EXP 	text: autoDraw = True
50.1374 	EXP 	window1: recordFrameIntervals = False
51.0218 	EXP 	text_2: autoDraw = True
51.2050 	EXP 	text_2: autoDraw = False
51.2555 	DATA 	Keypress: space
51.2719 	EXP 	text: autoDraw = False
51.2719 	EXP 	text_2: autoDraw = False
51.2719 	EXP 	text_3: autoDraw = True
52.2573 	EXP 	New trial (rep=23, index=0): None
52.2575 	EXP 	window1: recordFrameIntervals = False
52.2731 	EXP 	text_3: autoDraw = False
52.2731 	EXP 	text_3: autoDraw = False
52.2731 	EXP 	text: autoDraw = True
52.2733 	EXP 	window1: recordFrameIntervals = False
53.1243 	EXP 	text_2: autoDraw = True
53.3078 	EXP 	text_2: autoDraw = False
53.4918 	DATA 	Keypress: space
53.5078 	EXP 	text: autoDraw = False
53.5078 	EXP 	text_2: autoDraw = False
53.5078 	EXP 	text_3: autoDraw = True
54.4935 	EXP 	New trial (rep=24, index=0): None
54.4937 	EXP 	window1: recordFrameIntervals = False
54.5091 	EXP 	text_3: autoDraw = False
54.5091 	EXP 	text_3: autoDraw = False
54.5091 	EXP 	text: autoDraw = True
54.5093 	EXP 	window1: recordFrameIntervals = False
55.1266 	EXP 	text_2: autoDraw = True
55.3099 	EXP 	text_2: autoDraw = False
55.3267 	DATA 	Keypress: space
55.3430 	EXP 	text: autoDraw = False
55.3430 	EXP 	text_2: autoDraw = False
55.3430 	EXP 	text_3: autoDraw = True
56.3287 	EXP 	New trial (rep=25, index=0): None
56.3288 	EXP 	window1: recordFrameIntervals = False
56.3443 	EXP 	text_3: autoDraw = False
56.3443 	EXP 	text_3: autoDraw = False
56.3443 	EXP 	text: autoDraw = True
56.3445 	EXP 	window1: recordFrameIntervals = False
56.9112 	EXP 	text_2: autoDraw = True
57.0951 	EXP 	text_2: autoDraw = False
58.3467 	EXP 	text: autoDraw = False
58.3467 	EXP 	text: autoDraw = False
58.3467 	EXP 	text_2: autoDraw = False
58.3467 	EXP 	text_3: autoDraw = True
58.5808 	DATA 	Keypress: space
59.3318 	EXP 	New trial (rep=26, index=0): None
59.3321 	EXP 	window1: recordFrameIntervals = False
59.3476 	EXP 	text_3: autoDraw = False
59.3476 	EXP 	text: autoDraw = True
59.3478 	EXP 	window1: recordFrameIntervals = False
59.8817 	EXP 	text_2: autoDraw = True
60.0819 	EXP 	text_2: autoDraw = False
60.1493 	DATA 	Keypress: space
60.1652 	EXP 	text: autoDraw = False
60.1652 	EXP 	text_2: autoDraw = False
60.1652 	EXP 	text_3: autoDraw = True
61.1506 	EXP 	New trial (rep=27, index=0): None
61.1508 	EXP 	window1: recordFrameIntervals = False
61.1663 	EXP 	text_3: autoDraw = False
61.1663 	EXP 	text_3: autoDraw = False
61.1663 	EXP 	text: autoDraw = True
61.1665 	EXP 	window1: recordFrameIntervals = False
61.9170 	EXP 	text_2: autoDraw = True
62.1008 	EXP 	text_2: autoDraw = False
62.1675 	DATA 	Keypress: space
62.1839 	EXP 	text: autoDraw = False
62.1839 	EXP 	text_2: autoDraw = False
62.1839 	EXP 	text_3: autoDraw = True
63.1694 	EXP 	New trial (rep=28, index=0): None
63.1696 	EXP 	window1: recordFrameIntervals = False
63.1852 	EXP 	text_3: autoDraw = False
63.1852 	EXP 	text_3: autoDraw = False
63.1852 	EXP 	text: autoDraw = True
63.1855 	EXP 	window1: recordFrameIntervals = False
63.7194 	EXP 	text_2: autoDraw = True
63.9194 	EXP 	text_2: autoDraw = False
63.9866 	DATA 	Keypress: space
64.0028 	EXP 	text: autoDraw = False
64.0028 	EXP 	text_2: autoDraw = False
64.0028 	EXP 	text_3: autoDraw = True
64.9882 	EXP 	New trial (rep=29, index=0): None
64.9884 	EXP 	window1: recordFrameIntervals = False
65.0040 	EXP 	text_3: autoDraw = False
65.0040 	EXP 	text_3: autoDraw = False
65.0040 	EXP 	text: autoDraw = True
65.0043 	EXP 	window1: recordFrameIntervals = False
65.9386 	EXP 	text_2: autoDraw = True
66.1222 	EXP 	text_2: autoDraw = False
66.1723 	DATA 	Keypress: space
66.1885 	EXP 	text: autoDraw = False
66.1885 	EXP 	text_2: autoDraw = False
66.1885 	EXP 	text_3: autoDraw = True
67.1742 	EXP 	New trial (rep=30, index=0): None
67.1744 	EXP 	window1: recordFrameIntervals = False
67.1898 	EXP 	text_3: autoDraw = False
67.1898 	EXP 	text_3: autoDraw = False
67.1898 	EXP 	text: autoDraw = True
67.1901 	EXP 	window1: recordFrameIntervals = False
67.9912 	EXP 	text_2: autoDraw = True
68.1741 	EXP 	text_2: autoDraw = False
68.2751 	DATA 	Keypress: space
68.2911 	EXP 	text: autoDraw = False
68.2911 	EXP 	text_2: autoDraw = False
68.2911 	EXP 	text_3: autoDraw = True
69.2762 	EXP 	New trial (rep=31, index=0): None
69.2764 	EXP 	window1: recordFrameIntervals = False
69.2920 	EXP 	text_3: autoDraw = False
69.2920 	EXP 	text_3: autoDraw = False
69.2920 	EXP 	text: autoDraw = True
69.2922 	EXP 	window1: recordFrameIntervals = False
69.9927 	EXP 	text_2: autoDraw = True
70.1934 	EXP 	text_2: autoDraw = False
70.2434 	DATA 	Keypress: space
70.2596 	EXP 	text: autoDraw = False
70.2596 	EXP 	text_2: autoDraw = False
70.2596 	EXP 	text_3: autoDraw = True
71.2451 	EXP 	New trial (rep=32, index=0): None
71.2453 	EXP 	window1: recordFrameIntervals = False
71.2609 	EXP 	text_3: autoDraw = False
71.2609 	EXP 	text_3: autoDraw = False
71.2609 	EXP 	text: autoDraw = True
71.2611 	EXP 	window1: recordFrameIntervals = False
71.9449 	EXP 	text_2: autoDraw = True
72.1456 	EXP 	text_2: autoDraw = False
72.1790 	DATA 	Keypress: space
72.1952 	EXP 	text: autoDraw = False
72.1952 	EXP 	text_2: autoDraw = False
72.1952 	EXP 	text_3: autoDraw = True
73.1807 	EXP 	New trial (rep=33, index=0): None
73.1809 	EXP 	window1: recordFrameIntervals = False
73.1964 	EXP 	text_3: autoDraw = False
73.1964 	EXP 	text_3: autoDraw = False
73.1964 	EXP 	text: autoDraw = True
73.1966 	EXP 	window1: recordFrameIntervals = False
73.7136 	EXP 	text_2: autoDraw = True
73.8976 	EXP 	text_2: autoDraw = False
73.9478 	DATA 	Keypress: space
73.9639 	EXP 	text: autoDraw = False
73.9639 	EXP 	text_2: autoDraw = False
73.9639 	EXP 	text_3: autoDraw = True
74.9494 	EXP 	New trial (rep=34, index=0): None
74.9495 	EXP 	window1: recordFrameIntervals = False
74.9650 	EXP 	text_3: autoDraw = False
74.9650 	EXP 	text_3: autoDraw = False
74.9650 	EXP 	text: autoDraw = True
74.9652 	EXP 	window1: recordFrameIntervals = False
75.5661 	EXP 	text_2: autoDraw = True
75.7493 	EXP 	text_2: autoDraw = False
75.7665 	DATA 	Keypress: space
75.7827 	EXP 	text: autoDraw = False
75.7827 	EXP 	text_2: autoDraw = False
75.7827 	EXP 	text_3: autoDraw = True
76.7681 	EXP 	New trial (rep=35, index=0): None
76.7683 	EXP 	window1: recordFrameIntervals = False
76.7837 	EXP 	text_3: autoDraw = False
76.7837 	EXP 	text_3: autoDraw = False
76.7837 	EXP 	text: autoDraw = True
76.7840 	EXP 	window1: recordFrameIntervals = False
77.3181 	EXP 	text_2: autoDraw = True
77.5014 	EXP 	text_2: autoDraw = False
77.5684 	DATA 	Keypress: space
77.5845 	EXP 	text: autoDraw = False
77.5845 	EXP 	text_2: autoDraw = False
77.5845 	EXP 	text_3: autoDraw = True
78.5700 	EXP 	New trial (rep=36, index=0): None
78.5702 	EXP 	window1: recordFrameIntervals = False
78.5857 	EXP 	text_3: autoDraw = False
78.5857 	EXP 	text_3: autoDraw = False
78.5857 	EXP 	text: autoDraw = True
78.5859 	EXP 	window1: recordFrameIntervals = False
79.2696 	EXP 	text_2: autoDraw = True
79.4700 	EXP 	text_2: autoDraw = False
79.5204 	DATA 	Keypress: space
79.5367 	EXP 	text: autoDraw = False
79.5367 	EXP 	text_2: autoDraw = False
79.5367 	EXP 	text_3: autoDraw = True
80.5221 	EXP 	New trial (rep=37, index=0): None
80.5223 	EXP 	window1: recordFrameIntervals = False
80.5379 	EXP 	text_3: autoDraw = False
80.5379 	EXP 	text_3: autoDraw = False
80.5379 	EXP 	text: autoDraw = True
80.5382 	EXP 	window1: recordFrameIntervals = False
81.3723 	EXP 	text_2: autoDraw = True
81.5727 	EXP 	text_2: autoDraw = False
81.6395 	DATA 	Keypress: space
81.6560 	EXP 	text: autoDraw = False
81.6560 	EXP 	text_2: autoDraw = False
81.6560 	EXP 	text_3: autoDraw = True
82.6412 	EXP 	New trial (rep=38, index=0): None
82.6414 	EXP 	window1: recordFrameIntervals = False
82.6568 	EXP 	text_3: autoDraw = False
82.6568 	EXP 	text_3: autoDraw = False
82.6568 	EXP 	text: autoDraw = True
82.6571 	EXP 	window1: recordFrameIntervals = False
83.4076 	EXP 	text_2: autoDraw = True
83.5915 	EXP 	text_2: autoDraw = False
84.6596 	EXP 	text: autoDraw = False
84.6596 	EXP 	text: autoDraw = False
84.6596 	EXP 	text_2: autoDraw = False
84.6596 	EXP 	text_3: autoDraw = True
85.6446 	EXP 	New trial (rep=39, index=0): None
85.6448 	EXP 	window1: recordFrameIntervals = False
85.6603 	EXP 	text_3: autoDraw = False
85.6603 	EXP 	text_3: autoDraw = False
85.6603 	EXP 	text: autoDraw = True
85.6605 	EXP 	window1: recordFrameIntervals = False
86.5444 	EXP 	text_2: autoDraw = True
86.7279 	EXP 	text_2: autoDraw = False
87.6625 	EXP 	text: autoDraw = False
87.6625 	EXP 	text: autoDraw = False
87.6625 	EXP 	text_2: autoDraw = False
87.6625 	EXP 	text_3: autoDraw = True
87.9966 	DATA 	Keypress: escape
