2.0709 	WARNING 	Movie2 stim could not be imported and won't be available
94.4218 	EXP 	text_3: autoDraw = False
94.4218 	EXP 	text: autoDraw = True
94.4220 	EXP 	window1: recordFrameIntervals = False
95.1563 	EXP 	text_2: autoDraw = True
95.3563 	EXP 	text_2: autoDraw = False
95.4400 	DATA 	Keypress: space
95.4564 	EXP 	text: autoDraw = False
95.4564 	EXP 	text_2: autoDraw = False
95.4564 	EXP 	text_3: autoDraw = True
96.4420 	EXP 	New trial (rep=9, index=0): None
96.4421 	EXP 	window1: recordFrameIntervals = False
96.4575 	EXP 	text_3: autoDraw = False
96.4575 	EXP 	text_3: autoDraw = False
96.4575 	EXP 	text: autoDraw = True
96.4577 	EXP 	window1: recordFrameIntervals = False
97.1420 	EXP 	text_2: autoDraw = True
97.3420 	EXP 	text_2: autoDraw = False
97.4426 	DATA 	Keypress: space
97.4587 	EXP 	text: autoDraw = False
97.4587 	EXP 	text_2: autoDraw = False
97.4587 	EXP 	text_3: autoDraw = True
98.4443 	EXP 	New trial (rep=10, index=0): None
98.4445 	EXP 	window1: recordFrameIntervals = False
98.4600 	EXP 	text_3: autoDraw = False
98.4600 	EXP 	text_3: autoDraw = False
98.4600 	EXP 	text: autoDraw = True
98.4602 	EXP 	window1: recordFrameIntervals = False
99.0772 	EXP 	text_2: autoDraw = True
99.2615 	EXP 	text_2: autoDraw = False
99.3447 	DATA 	Keypress: space
99.3609 	EXP 	text: autoDraw = False
99.3609 	EXP 	text_2: autoDraw = False
99.3609 	EXP 	text_3: autoDraw = True
100.3463 	EXP 	New trial (rep=11, index=0): None
100.3464 	EXP 	window1: recordFrameIntervals = False
100.3620 	EXP 	text_3: autoDraw = False
100.3620 	EXP 	text_3: autoDraw = False
100.3620 	EXP 	text: autoDraw = True
100.3622 	EXP 	window1: recordFrameIntervals = False
101.1962 	EXP 	text_2: autoDraw = True
101.3798 	EXP 	text_2: autoDraw = False
101.4468 	DATA 	Keypress: space
101.4631 	EXP 	text: autoDraw = False
101.4631 	EXP 	text_2: autoDraw = False
101.4631 	EXP 	text_3: autoDraw = True
102.4486 	EXP 	New trial (rep=12, index=0): None
102.4488 	EXP 	window1: recordFrameIntervals = False
102.4643 	EXP 	text_3: autoDraw = False
102.4643 	EXP 	text_3: autoDraw = False
102.4643 	EXP 	text: autoDraw = True
102.4645 	EXP 	window1: recordFrameIntervals = False
103.0814 	EXP 	text_2: autoDraw = True
103.2653 	EXP 	text_2: autoDraw = False
103.3488 	DATA 	Keypress: space
103.3652 	EXP 	text: autoDraw = False
103.3652 	EXP 	text_2: autoDraw = False
103.3652 	EXP 	text_3: autoDraw = True
104.3510 	EXP 	New trial (rep=13, index=0): None
104.3511 	EXP 	window1: recordFrameIntervals = False
104.3665 	EXP 	text_3: autoDraw = False
104.3665 	EXP 	text_3: autoDraw = False
104.3665 	EXP 	text: autoDraw = True
104.3667 	EXP 	window1: recordFrameIntervals = False
105.1675 	EXP 	text_2: autoDraw = True
105.3507 	EXP 	text_2: autoDraw = False
105.4512 	DATA 	Keypress: space
105.4675 	EXP 	text: autoDraw = False
105.4675 	EXP 	text_2: autoDraw = False
105.4675 	EXP 	text_3: autoDraw = True
106.4529 	EXP 	New trial (rep=14, index=0): None
106.4531 	EXP 	window1: recordFrameIntervals = False
106.4687 	EXP 	text_3: autoDraw = False
106.4687 	EXP 	text_3: autoDraw = False
106.4687 	EXP 	text: autoDraw = True
106.4689 	EXP 	window1: recordFrameIntervals = False
107.4699 	EXP 	text_2: autoDraw = True
107.6537 	EXP 	text_2: autoDraw = False
107.7374 	DATA 	Keypress: space
107.7536 	EXP 	text: autoDraw = False
107.7536 	EXP 	text_2: autoDraw = False
107.7536 	EXP 	text_3: autoDraw = True
108.7391 	EXP 	New trial (rep=15, index=0): None
